measurement_id;product_id;factory_id;production_volume;is_viral_reorder;total_water_footprint;total_carbon_footprint;waste_percentage;timestamp
SHN_MSR_003539;SKU_000637;FAC_SHN_0013;2892;VERO;2819700;112788;60600,0%;2023−10−22
SHN_MSR_003540;SKU_000689;FAC_SHN_0006;9188;VERO;1460892;1095669;116600,0%;2023−08−09
SHN_MSR_003541;SKU_000419;FAC_SHN_0020;51;FALSO;8415;4937;165200,0%;2023−12−02
SHN_MSR_003542;SKU_000280;FAC_SHN_0015;7841;VERO;360686;270514;108500,0%;2023−04−16
SHN_MSR_003543;SKU_000464;FAC_SHN_0018;83;FALSO;17679;13259;146900,0%;2024−08−04
SHN_MSR_003544;SKU_000265;FAC_SHN_0002;106;FALSO;7208;10091;141600,0%;2024−10−09
SHN_MSR_003545;SKU_000594;FAC_SHN_0012;101;FALSO;26664;2222;125400,0%;2023−08−09
SHN_MSR_003546;SKU_000650;FAC_SHN_0002;61;FALSO;42456;3538;170100,0%;2023−07−02
SHN_MSR_003547;SKU_000061;FAC_SHN_0019;125;FALSO;3750;7125;111700,0%;2023−03−03
SHN_MSR_003548;SKU_000634;FAC_SHN_0007;50;FALSO;102000;408;137400,0%;2023−08−11
SHN_MSR_003549;SKU_000791;FAC_SHN_0009;111;FALSO;717615;28705;121900,0%;2023−12−14
SHN_MSR_003550;SKU_000958;FAC_SHN_0017;91;FALSO;115752;16205;11300,0%;2024−04−20
SHN_MSR_003551;SKU_000716;FAC_SHN_0018;200;FALSO;65400;38368;50700,0%;2024−12−08
SHN_MSR_003552;SKU_000504;FAC_SHN_0002;85;FALSO;19380;1615;184800,0%;2023−12−01
SHN_MSR_003553;SKU_000680;FAC_SHN_0015;7588;VERO;6499122;3812818;5400,0%;2024−02−02
SHN_MSR_003554;SKU_000114;FAC_SHN_0012;91;FALSO;12376;9282;82700,0%;2023−12−11
SHN_MSR_003555;SKU_000668;FAC_SHN_0017;177;FALSO;1563795;91743;130400,0%;2023−02−21
SHN_MSR_003556;SKU_000191;FAC_SHN_0015;58;FALSO;10962;8222;77600,0%;2024−06−22
SHN_MSR_003557;SKU_000755;FAC_SHN_0011;183;FALSO;294264;24522;79700,0%;2024−02−13
SHN_MSR_003558;SKU_000989;FAC_SHN_0019;192;FALSO;317952;44513;16100,0%;2023−07−26
SHN_MSR_003559;SKU_000011;FAC_SHN_0006;174;FALSO;28536;54218;188400,0%;2023−03−25
SHN_MSR_003560;SKU_000806;FAC_SHN_0010;113;FALSO;269505;15811;122500,0%;2023−09−02
SHN_MSR_003561;SKU_000071;FAC_SHN_0008;5710;VERO;1079190;633125;194700,0%;2023−12−06
SHN_MSR_003562;SKU_000022;FAC_SHN_0011;100;FALSO;58400;4380;136700,0%;2023−03−19
SHN_MSR_003563;SKU_000319;FAC_SHN_0005;60;FALSO;124200;4968;5800,0%;2024−10−09
SHN_MSR_003564;SKU_000054;FAC_SHN_0010;139;FALSO;235605;9424;108400,0%;2024−07−04
SHN_MSR_003565;SKU_000441;FAC_SHN_0008;115;FALSO;23460;13763;83500,0%;2024−04−24
SHN_MSR_003566;SKU_000213;FAC_SHN_0006;168;FALSO;11760;22344;126900,0%;2024−03−15
SHN_MSR_003567;SKU_000120;FAC_SHN_0001;161;FALSO;116725;22178;180900,0%;2024−07−28
SHN_MSR_003568;SKU_000531;FAC_SHN_0009;194;FALSO;11252;21379;137200,0%;2023−01−01
SHN_MSR_003569;SKU_000048;FAC_SHN_0017;155;FALSO;458025;18321;134700,0%;2024−03−07
SHN_MSR_003570;SKU_000867;FAC_SHN_0019;8904;VERO;9331392;1306395;144300,0%;2024−01−23
SHN_MSR_003571;SKU_000162;FAC_SHN_0012;148;FALSO;69042;40505;158300,0%;2023−12−04
SHN_MSR_003572;SKU_000228;FAC_SHN_0019;85;FALSO;209100;8364;77800,0%;2023−01−12
SHN_MSR_003573;SKU_000243;FAC_SHN_0003;5646;VERO;282300;53637;127900,0%;2024−08−20
SHN_MSR_003574;SKU_000183;FAC_SHN_0007;191;FALSO;29223;17144;18600,0%;2023−08−11
SHN_MSR_003575;SKU_000216;FAC_SHN_0009;68;FALSO;102816;14394;64900,0%;2024−03−12
SHN_MSR_003576;SKU_000011;FAC_SHN_0016;69;FALSO;11316;2150;142400,0%;2023−10−05
SHN_MSR_003577;SKU_000116;FAC_SHN_0017;104;FALSO;8112;4759;135500,0%;2024−05−11
SHN_MSR_003578;SKU_000496;FAC_SHN_0014;68;FALSO;60384;8454;73700,0%;2024−10−21
SHN_MSR_003579;SKU_000855;FAC_SHN_0015;76;FALSO;10032;5885;148500,0%;2023−05−19
SHN_MSR_003580;SKU_000467;FAC_SHN_0006;174;FALSO;62466;46849;103800,0%;2024−09−17
SHN_MSR_003581;SKU_000951;FAC_SHN_0007;6615;VERO;3572100;2679075;168700,0%;2023−09−08
SHN_MSR_003582;SKU_000599;FAC_SHN_0003;3343;VERO;2861608;400625;144800,0%;2024−12−23
SHN_MSR_003583;SKU_000516;FAC_SHN_0017;78;FALSO;405990;1624;89300,0%;2024−04−15
SHN_MSR_003584;SKU_000961;FAC_SHN_0001;82;FALSO;159408;13284;194700,0%;2024−09−19
SHN_MSR_003585;SKU_000737;FAC_SHN_0012;167;FALSO;37408;28056;12400,0%;2024−11−13
SHN_MSR_003586;SKU_000129;FAC_SHN_0004;183;FALSO;126270;74078;100400,0%;2023−08−02
SHN_MSR_003587;SKU_000495;FAC_SHN_0018;188;FALSO;22372;42507;121500,0%;2024−10−24
SHN_MSR_003588;SKU_000485;FAC_SHN_0015;54;FALSO;4050;3038;5100,0%;2023−03−15
SHN_MSR_003589;SKU_000950;FAC_SHN_0007;95;FALSO;14820;1235;78800,0%;2024−03−19
SHN_MSR_003590;SKU_000870;FAC_SHN_0020;59;FALSO;174345;33126;142100,0%;2023−11−20
SHN_MSR_003591;SKU_000274;FAC_SHN_0012;99;FALSO;17226;14355;106700,0%;2023−08−24
SHN_MSR_003592;SKU_000506;FAC_SHN_0015;101;FALSO;128472;17986;164300,0%;2024−05−28
SHN_MSR_003593;SKU_000577;FAC_SHN_0013;6650;VERO;3132150;2349112;99200,0%;2024−09−01
SHN_MSR_003594;SKU_000677;FAC_SHN_0011;63;FALSO;7371;5528;142100,0%;2024−07−01
SHN_MSR_003595;SKU_000559;FAC_SHN_0016;184;FALSO;459264;64297;106300,0%;2023−10−31
SHN_MSR_003596;SKU_000856;FAC_SHN_0012;91;FALSO;30030;1201;150800,0%;2023−12−23
SHN_MSR_003597;SKU_000126;FAC_SHN_0016;80;FALSO;20640;1720;162400,0%;2024−06−13
SHN_MSR_003598;SKU_000129;FAC_SHN_0005;115;FALSO;79350;46552;139400,0%;2023−01−09
SHN_MSR_003599;SKU_000019;FAC_SHN_0006;183;FALSO;161955;9501;108200,0%;2023−02−20
SHN_MSR_003600;SKU_000130;FAC_SHN_0011;187;FALSO;37026;2777;152600,0%;2023−08−17
SHN_MSR_003601;SKU_000006;FAC_SHN_0007;7310;VERO;913750;685312;81400,0%;2023−09−16
SHN_MSR_003602;SKU_000858;FAC_SHN_0006;74;FALSO;16724;12543;88900,0%;2024−05−11
SHN_MSR_003603;SKU_000661;FAC_SHN_0008;76;FALSO;302784;4239;69300,0%;2024−09−09
SHN_MSR_003604;SKU_000315;FAC_SHN_0006;70;FALSO;21000;1750;136500,0%;2024−03−22
SHN_MSR_003605;SKU_000665;FAC_SHN_0004;8707;VERO;9664770;386591;132900,0%;2024−11−24
SHN_MSR_003606;SKU_000063;FAC_SHN_0007;173;FALSO;24220;33908;84700,0%;2023−01−26
SHN_MSR_003607;SKU_000784;FAC_SHN_0006;196;FALSO;269696;37757;106600,0%;2023−10−30
SHN_MSR_003608;SKU_000338;FAC_SHN_0019;184;FALSO;416760;1667;102800,0%;2023−01−11
SHN_MSR_003609;SKU_000242;FAC_SHN_0017;138;FALSO;84456;7038;6100,0%;2023−03−18
SHN_MSR_003610;SKU_000231;FAC_SHN_0020;138;FALSO;23184;17388;11500,0%;2023−11−24
SHN_MSR_003611;SKU_000056;FAC_SHN_0005;116;FALSO;18444;1082;87300,0%;2024−08−25
SHN_MSR_003612;SKU_000164;FAC_SHN_0008;84;FALSO;9996;7497;13700,0%;2024−02−04
SHN_MSR_003613;SKU_000939;FAC_SHN_0008;9287;VERO;1383763;1037822;184500,0%;2024−05−29
SHN_MSR_003614;SKU_000917;FAC_SHN_0016;152;FALSO;12996;7624;94900,0%;2024−03−08
SHN_MSR_003615;SKU_000401;FAC_SHN_0006;4642;VERO;1155858;219613;162900,0%;2024−03−30
SHN_MSR_003616;SKU_000901;FAC_SHN_0010;155;FALSO;14384;20138;111600,0%;2024−10−03
SHN_MSR_003617;SKU_000169;FAC_SHN_0017;159;FALSO;488925;28684;145800,0%;2024−02−12
SHN_MSR_003618;SKU_000177;FAC_SHN_0004;101;FALSO;208464;17372;9800,0%;2023−05−17
SHN_MSR_003619;SKU_000262;FAC_SHN_0008;186;FALSO;1406160;56246;102300,0%;2024−11−18
SHN_MSR_003620;SKU_000945;FAC_SHN_0010;169;FALSO;14196;10647;142600,0%;2023−05−17
SHN_MSR_003621;SKU_000450;FAC_SHN_0005;110;FALSO;55572;4631;105500,0%;2023−11−16
SHN_MSR_003622;SKU_000957;FAC_SHN_0007;83;FALSO;14359;10769;125600,0%;2024−12−17
SHN_MSR_003623;SKU_000929;FAC_SHN_0011;191;FALSO;146688;12224;173900,0%;2023−07−22
SHN_MSR_003624;SKU_000681;FAC_SHN_0006;59;FALSO;484095;19364;112500,0%;2024−04−08
SHN_MSR_003625;SKU_000656;FAC_SHN_0007;192;FALSO;162816;22794;55400,0%;2023−12−11
SHN_MSR_003626;SKU_000791;FAC_SHN_0001;7448;VERO;48151320;1926053;78800,0%;2024−04−23
SHN_MSR_003627;SKU_000641;FAC_SHN_0014;103;FALSO;198996;16583;192400,0%;2024−05−06
SHN_MSR_003628;SKU_000269;FAC_SHN_0018;175;FALSO;1136625;45465;190800,0%;2024−06−27
SHN_MSR_003629;SKU_000100;FAC_SHN_0015;166;FALSO;8881;16874;125500,0%;2023−02−02
SHN_MSR_003630;SKU_000161;FAC_SHN_0002;158;FALSO;318528;26544;109400,0%;2024−12−28
SHN_MSR_003631;SKU_000537;FAC_SHN_0004;131;FALSO;359595;14384;99600,0%;2024−07−22
SHN_MSR_003632;SKU_000308;FAC_SHN_0009;135;FALSO;340200;13608;102300,0%;2023−05−09
SHN_MSR_003633;SKU_000206;FAC_SHN_0017;110;FALSO;17325;10164;184800,0%;2023−07−29
SHN_MSR_003634;SKU_000941;FAC_SHN_0018;110;FALSO;17864;2501;67500,0%;2024−09−14
SHN_MSR_003635;SKU_000136;FAC_SHN_0016;9732;VERO;19999260;79997;132300,0%;2024−07−07
SHN_MSR_003636;SKU_000117;FAC_SHN_0007;78;FALSO;31356;2613;191900,0%;2023−12−07
SHN_MSR_003637;SKU_000644;FAC_SHN_0020;142;FALSO;24566;18424;135200,0%;2024−03−20
SHN_MSR_003638;SKU_000910;FAC_SHN_0003;146;FALSO;185712;15476;84600,0%;2024−07−02
SHN_MSR_003639;SKU_000397;FAC_SHN_0006;174;FALSO;12180;9135;10800,0%;2023−05−12
SHN_MSR_003640;SKU_000916;FAC_SHN_0013;118;FALSO;329220;13169;16000,0%;2024−02−27
SHN_MSR_003641;SKU_000105;FAC_SHN_0019;82;FALSO;180072;15006;58600,0%;2023−01−07
SHN_MSR_003642;SKU_000839;FAC_SHN_0011;175;FALSO;9975;7481;61800,0%;2023−03−11
SHN_MSR_003643;SKU_000731;FAC_SHN_0010;79;FALSO;150495;8829;8200,0%;2024−11−14
SHN_MSR_003644;SKU_000281;FAC_SHN_0018;50;FALSO;31620;2635;167200,0%;2023−09−03
SHN_MSR_003645;SKU_000386;FAC_SHN_0003;87;FALSO;5568;10579;72600,0%;2024−03−08
SHN_MSR_003646;SKU_000787;FAC_SHN_0008;165;FALSO;16335;12251;72600,0%;2023−09−08
SHN_MSR_003647;SKU_000218;FAC_SHN_0004;7619;VERO;411426;30857;183300,0%;2024−06−23
SHN_MSR_003648;SKU_000133;FAC_SHN_0012;161;FALSO;374808;31234;78400,0%;2024−06−10
SHN_MSR_003649;SKU_000649;FAC_SHN_0004;180;FALSO;35640;2970;118200,0%;2023−12−09
SHN_MSR_003650;SKU_000459;FAC_SHN_0015;140;FALSO;90888;7574;176100,0%;2023−06−09
SHN_MSR_003651;SKU_000516;FAC_SHN_0011;95;FALSO;494475;19779;64100,0%;2024−02−09
SHN_MSR_003652;SKU_000306;FAC_SHN_0004;119;FALSO;332010;1328;140500,0%;2024−07−08
SHN_MSR_003653;SKU_000327;FAC_SHN_0015;171;FALSO;256500;1026;112600,0%;2024−02−07
SHN_MSR_003654;SKU_000784;FAC_SHN_0015;7251;VERO;9977376;1396833;157900,0%;2024−11−09
SHN_MSR_003655;SKU_000683;FAC_SHN_0015;77;FALSO;209055;8362;82600,0%;2023−12−05
SHN_MSR_003656;SKU_000831;FAC_SHN_0008;171;FALSO;532152;74501;110700,0%;2023−04−29
SHN_MSR_003657;SKU_000472;FAC_SHN_0016;65;FALSO;10920;819;154900,0%;2023−05−09
SHN_MSR_003658;SKU_000432;FAC_SHN_0017;69;FALSO;51336;4278;63200,0%;2023−01−07
SHN_MSR_003659;SKU_000455;FAC_SHN_0018;185;FALSO;17390;33041;120600,0%;2023−05−26
SHN_MSR_003660;SKU_000908;FAC_SHN_0012;80;FALSO;240000;960;140600,0%;2024−04−02
SHN_MSR_003661;SKU_000022;FAC_SHN_0016;5965;VERO;3483560;261267;83900,0%;2024−07−24
SHN_MSR_003662;SKU_000781;FAC_SHN_0001;2211;VERO;225522;428492;15500,0%;2024−01−19
SHN_MSR_003663;SKU_000826;FAC_SHN_0007;189;FALSO;178416;24978;18500,0%;2024−06−28
SHN_MSR_003664;SKU_000098;FAC_SHN_0001;3522;VERO;20033136;1669428;198600,0%;2024−11−18
SHN_MSR_003665;SKU_000179;FAC_SHN_0013;92;FALSO;67712;948;9300,0%;2024−07−01
SHN_MSR_003666;SKU_000607;FAC_SHN_0005;59;FALSO;7434;6195;77200,0%;2023−09−07
SHN_MSR_003667;SKU_000077;FAC_SHN_0019;86;FALSO;321210;12848;107300,0%;2023−06−18
SHN_MSR_003668;SKU_000507;FAC_SHN_0002;128;FALSO;468480;18739;157200,0%;2024−09−13
SHN_MSR_003669;SKU_000547;FAC_SHN_0015;96;FALSO;127488;17848;113500,0%;2023−12−16
SHN_MSR_003670;SKU_000642;FAC_SHN_0013;71;FALSO;31950;1278;78100,0%;2024−08−31
SHN_MSR_003671;SKU_000748;FAC_SHN_0002;155;FALSO;15500;2945;51500,0%;2024−09−12
SHN_MSR_003672;SKU_000675;FAC_SHN_0013;189;FALSO;1272915;74678;140400,0%;2024−04−04
SHN_MSR_003673;SKU_000696;FAC_SHN_0009;95;FALSO;11514;9595;140900,0%;2023−05−14
SHN_MSR_003674;SKU_000538;FAC_SHN_0006;112;FALSO;267456;22288;137900,0%;2023−05−28
SHN_MSR_003675;SKU_000041;FAC_SHN_0003;9662;VERO;695664;97393;146900,0%;2024−03−21
SHN_MSR_003676;SKU_000911;FAC_SHN_0002;4238;VERO;349635;664306;172300,0%;2023−10−28
SHN_MSR_003677;SKU_000565;FAC_SHN_0015;6618;VERO;11594736;966228;87200,0%;2024−12−14
SHN_MSR_003678;SKU_000893;FAC_SHN_0017;2136;VERO;132432;251621;60300,0%;2023−04−03
SHN_MSR_003679;SKU_000950;FAC_SHN_0006;7510;VERO;1171560;97630;174500,0%;2024−06−30
SHN_MSR_003680;SKU_000203;FAC_SHN_0013;196;FALSO;326340;13054;76200,0%;2024−04−05
SHN_MSR_003681;SKU_000917;FAC_SHN_0014;161;FALSO;137655;8076;79800,0%;2024−10−15
SHN_MSR_003682;SKU_000393;FAC_SHN_0019;148;FALSO;6216;518;97100,0%;2023−06−26
SHN_MSR_003683;SKU_000808;FAC_SHN_0013;5584;VERO;28729680;1149187;88500,0%;2024−07−11
SHN_MSR_003684;SKU_000305;FAC_SHN_0014;63;FALSO;12096;1008;170600,0%;2024−03−12
SHN_MSR_003685;SKU_000120;FAC_SHN_0005;102;FALSO;7395;1405;146800,0%;2023−02−06
SHN_MSR_003686;SKU_000037;FAC_SHN_0008;3949;VERO;6065664;505472;172900,0%;2023−09−01
SHN_MSR_003687;SKU_000918;FAC_SHN_0009;4579;VERO;5838225;233529;68500,0%;2024−02−28
SHN_MSR_003688;SKU_000698;FAC_SHN_0017;8045;VERO;17015175;998224;119700,0%;2023−01−15
SHN_MSR_003689;SKU_000057;FAC_SHN_0016;102;FALSO;43656;32742;199200,0%;2023−02−23
SHN_MSR_003690;SKU_000549;FAC_SHN_0007;3389;VERO;281287;534445;5800,0%;2023−09−10
SHN_MSR_003691;SKU_000002;FAC_SHN_0007;75;FALSO;7050;13395;110600,0%;2024−05−18
SHN_MSR_003692;SKU_000459;FAC_SHN_0008;86;FALSO;558312;46526;107300,0%;2023−04−13
SHN_MSR_003693;SKU_000199;FAC_SHN_0007;134;FALSO;246024;20502;176900,0%;2023−07−25
SHN_MSR_003694;SKU_000297;FAC_SHN_0019;148;FALSO;12506;23761;9800,0%;2023−12−17
SHN_MSR_003695;SKU_000456;FAC_SHN_0017;5057;VERO;146653;278641;116800,0%;2024−08−21
SHN_MSR_003696;SKU_000590;FAC_SHN_0010;132;FALSO;12012;9009;187400,0%;2023−10−10
SHN_MSR_003697;SKU_000724;FAC_SHN_0015;4066;VERO;9758400;390336;90600,0%;2024−01−29
SHN_MSR_003698;SKU_000451;FAC_SHN_0020;183;FALSO;74664;10453;55400,0%;2023−09−02
SHN_MSR_003699;SKU_000376;FAC_SHN_0014;2001;VERO;192096;16008;193700,0%;2023−07−01
SHN_MSR_003700;SKU_000082;FAC_SHN_0016;163;FALSO;275796;22983;84600,0%;2023−07−29
SHN_MSR_003701;SKU_000346;FAC_SHN_0002;59;FALSO;69384;9714;176700,0%;2023−01−30
SHN_MSR_003702;SKU_000474;FAC_SHN_0002;4911;VERO;736650;432168;122300,0%;2024−01−21
SHN_MSR_003703;SKU_000322;FAC_SHN_0005;127;FALSO;16764;2347;186100,0%;2023−04−30
SHN_MSR_003704;SKU_000234;FAC_SHN_0019;7094;VERO;1489740;1117305;14500,0%;2024−05−19
SHN_MSR_003705;SKU_000173;FAC_SHN_0012;193;FALSO;41688;3474;133900,0%;2023−05−18
SHN_MSR_003706;SKU_000820;FAC_SHN_0010;57;FALSO;2907;5523;197800,0%;2024−09−12
SHN_MSR_003707;SKU_000716;FAC_SHN_0003;181;FALSO;59187;34723;139400,0%;2023−06−05
SHN_MSR_003708;SKU_000314;FAC_SHN_0010;8721;VERO;540702;1027334;54200,0%;2023−07−19
SHN_MSR_003709;SKU_000962;FAC_SHN_0014;132;FALSO;27720;16262;66300,0%;2023−04−05
SHN_MSR_003710;SKU_000613;FAC_SHN_0020;109;FALSO;402210;16088;150600,0%;2023−10−23
SHN_MSR_003711;SKU_000228;FAC_SHN_0013;190;FALSO;467400;18696;160500,0%;2024−09−04
SHN_MSR_003712;SKU_000796;FAC_SHN_0009;113;FALSO;10848;20611;150600,0%;2023−04−15
SHN_MSR_003713;SKU_000383;FAC_SHN_0007;198;FALSO;278784;3903;159500,0%;2024−08−18
SHN_MSR_003714;SKU_000732;FAC_SHN_0016;68;FALSO;23766;13943;111300,0%;2024−08−19
SHN_MSR_003715;SKU_000247;FAC_SHN_0017;56;FALSO;10164;5963;165900,0%;2024−05−31
SHN_MSR_003716;SKU_000881;FAC_SHN_0005;153;FALSO;247860;9914;76600,0%;2024−11−02
SHN_MSR_003717;SKU_000385;FAC_SHN_0014;172;FALSO;39216;23007;107600,0%;2023−01−16
SHN_MSR_003718;SKU_000687;FAC_SHN_0005;8171;VERO;11570136;964178;146900,0%;2023−09−03
SHN_MSR_003719;SKU_000883;FAC_SHN_0004;197;FALSO;44916;3743;104900,0%;2024−03−27
SHN_MSR_003720;SKU_000575;FAC_SHN_0020;100;FALSO;12840;1070;198600,0%;2024−09−09
SHN_MSR_003721;SKU_000548;FAC_SHN_0010;85;FALSO;13668;1139;131600,0%;2023−05−06
SHN_MSR_003722;SKU_000814;FAC_SHN_0006;132;FALSO;135168;18924;117100,0%;2024−01−15
SHN_MSR_003723;SKU_000306;FAC_SHN_0020;5250;VERO;14647500;58590;163400,0%;2024−03−15
SHN_MSR_003724;SKU_000092;FAC_SHN_0002;88;FALSO;162624;22767;161900,0%;2024−07−11
SHN_MSR_003725;SKU_000918;FAC_SHN_0006;7023;VERO;8954325;358173;142400,0%;2023−05−17
SHN_MSR_003726;SKU_000585;FAC_SHN_0014;163;FALSO;19560;27384;91300,0%;2023−09−25
SHN_MSR_003727;SKU_000451;FAC_SHN_0006;63;FALSO;25704;3599;98200,0%;2023−08−06
SHN_MSR_003728;SKU_000488;FAC_SHN_0005;96;FALSO;8448;6336;103200,0%;2024−04−01
SHN_MSR_003729;SKU_000829;FAC_SHN_0012;189;FALSO;1386315;55453;89200,0%;2023−05−22
SHN_MSR_003730;SKU_000206;FAC_SHN_0008;140;FALSO;22050;12936;113100,0%;2023−03−01
SHN_MSR_003731;SKU_000847;FAC_SHN_0005;127;FALSO;45720;1829;51900,0%;2023−08−06
SHN_MSR_003732;SKU_000681;FAC_SHN_0020;174;FALSO;1427670;57107;164400,0%;2023−05−11
SHN_MSR_003733;SKU_000511;FAC_SHN_0015;134;FALSO;112158;65799;90200,0%;2024−03−08
SHN_MSR_003734;SKU_000822;FAC_SHN_0012;3541;VERO;5470845;320956;87200,0%;2024−01−25
SHN_MSR_003735;SKU_000629;FAC_SHN_0003;200;FALSO;59400;34848;142800,0%;2023−10−07
SHN_MSR_003736;SKU_000026;FAC_SHN_0006;124;FALSO;6448;12251;129700,0%;2023−04−14
SHN_MSR_003737;SKU_000680;FAC_SHN_0004;155;FALSO;1327575;77884;52700,0%;2024−11−13
SHN_MSR_003738;SKU_000596;FAC_SHN_0011;117;FALSO;464724;38727;52300,0%;2024−01−21
SHN_MSR_003739;SKU_000163;FAC_SHN_0002;65;FALSO;19825;3767;135900,0%;2024−07−14
SHN_MSR_003740;SKU_000703;FAC_SHN_0018;130;FALSO;13000;1820;107100,0%;2024−05−21
SHN_MSR_003741;SKU_000200;FAC_SHN_0006;50;FALSO;4600;345;123100,0%;2023−10−05
SHN_MSR_003742;SKU_000425;FAC_SHN_0009;149;FALSO;16688;31707;152300,0%;2024−10−10
SHN_MSR_003743;SKU_000968;FAC_SHN_0015;159;FALSO;46746;27424;59600,0%;2024−03−07
SHN_MSR_003744;SKU_000341;FAC_SHN_0018;118;FALSO;14868;8723;95100,0%;2023−01−21
SHN_MSR_003745;SKU_000840;FAC_SHN_0004;7399;VERO;17580024;1465002;132400,0%;2024−04−13
SHN_MSR_003746;SKU_000957;FAC_SHN_0018;7482;VERO;1294386;97079;137400,0%;2024−03−22
SHN_MSR_003747;SKU_000108;FAC_SHN_0015;61;FALSO;206912;28968;190700,0%;2023−12−27
SHN_MSR_003748;SKU_000890;FAC_SHN_0018;110;FALSO;19536;1628;154600,0%;2023−12−14
SHN_MSR_003749;SKU_000417;FAC_SHN_0013;8488;VERO;1158612;679719;70900,0%;2024−05−20
SHN_MSR_003750;SKU_000603;FAC_SHN_0009;88;FALSO;7876;14964;54200,0%;2023−11−06
SHN_MSR_003751;SKU_000211;FAC_SHN_0009;181;FALSO;89595;52562;194800,0%;2024−09−30
SHN_MSR_003752;SKU_000004;FAC_SHN_0007;161;FALSO;28980;17002;79700,0%;2024−06−30
SHN_MSR_003753;SKU_000038;FAC_SHN_0018;195;FALSO;44694;37245;8300,0%;2023−07−31
SHN_MSR_003754;SKU_000017;FAC_SHN_0014;116;FALSO;83520;3341;111500,0%;2023−03−15
SHN_MSR_003755;SKU_000600;FAC_SHN_0013;64;FALSO;2912;5533;102400,0%;2024−07−16
SHN_MSR_003756;SKU_000932;FAC_SHN_0001;144;FALSO;13104;9828;194300,0%;2023−08−16
SHN_MSR_003757;SKU_000682;FAC_SHN_0008;133;FALSO;13300;9975;167700,0%;2023−06−07
SHN_MSR_003758;SKU_000375;FAC_SHN_0003;72;FALSO;2088;1566;180600,0%;2023−12−21
SHN_MSR_003759;SKU_000088;FAC_SHN_0001;92;FALSO;50324;37743;79800,0%;2024−10−14
SHN_MSR_003760;SKU_000785;FAC_SHN_0008;52;FALSO;2626;4989;87800,0%;2023−10−24
SHN_MSR_003761;SKU_000840;FAC_SHN_0009;81;FALSO;192456;16038;123900,0%;2024−06−26
SHN_MSR_003762;SKU_000262;FAC_SHN_0020;141;FALSO;1065960;42638;163600,0%;2023−04−16
SHN_MSR_003763;SKU_000637;FAC_SHN_0008;76;FALSO;74100;2964;62600,0%;2024−09−16
SHN_MSR_003764;SKU_000531;FAC_SHN_0011;93;FALSO;5394;10249;95600,0%;2023−07−11
SHN_MSR_003765;SKU_000217;FAC_SHN_0014;172;FALSO;8084;1536;143300,0%;2024−04−19
SHN_MSR_003766;SKU_000963;FAC_SHN_0020;6598;VERO;976504;1367106;15500,0%;2023−11−21
SHN_MSR_003767;SKU_000979;FAC_SHN_0014;61;FALSO;9028;6771;84400,0%;2023−07−18
SHN_MSR_003768;SKU_000984;FAC_SHN_0003;69;FALSO;19872;1656;114500,0%;2023−01−30
SHN_MSR_003769;SKU_000388;FAC_SHN_0002;80;FALSO;4480;8512;193400,0%;2024−08−11
SHN_MSR_003770;SKU_000984;FAC_SHN_0008;186;FALSO;53568;4464;95700,0%;2023−12−04
SHN_MSR_003771;SKU_000819;FAC_SHN_0006;196;FALSO;470400;18816;185300,0%;2023−09−25
SHN_MSR_003772;SKU_000836;FAC_SHN_0020;194;FALSO;12028;9021;188300,0%;2024−08−18
SHN_MSR_003773;SKU_000482;FAC_SHN_0003;159;FALSO;94923;55688;156600,0%;2023−03−05
SHN_MSR_003774;SKU_000051;FAC_SHN_0001;9772;VERO;1714986;1006125;158300,0%;2024−01−03
SHN_MSR_003775;SKU_000508;FAC_SHN_0020;4584;VERO;29979360;1199174;74100,0%;2023−03−18
SHN_MSR_003776;SKU_000866;FAC_SHN_0015;149;FALSO;547575;21903;51300,0%;2024−03−14
SHN_MSR_003777;SKU_000287;FAC_SHN_0011;150;FALSO;7080;9912;17800,0%;2024−02−23
SHN_MSR_003778;SKU_000298;FAC_SHN_0009;150;FALSO;15660;1305;115900,0%;2023−05−09
SHN_MSR_003779;SKU_000561;FAC_SHN_0011;192;FALSO;40032;23485;157300,0%;2023−02−27
SHN_MSR_003780;SKU_000153;FAC_SHN_0006;93;FALSO;112716;9393;116900,0%;2024−12−03
SHN_MSR_003781;SKU_000300;FAC_SHN_0013;197;FALSO;4334;8235;120400,0%;2023−06−30
SHN_MSR_003782;SKU_000402;FAC_SHN_0004;160;FALSO;439200;17568;53200,0%;2024−07−09
SHN_MSR_003783;SKU_000618;FAC_SHN_0002;2815;VERO;5615925;224637;128500,0%;2024−05−08
SHN_MSR_003784;SKU_000004;FAC_SHN_0019;67;FALSO;12060;7075;187300,0%;2024−10−07
SHN_MSR_003785;SKU_000522;FAC_SHN_0015;7970;VERO;1303095;764482;81700,0%;2024−05−17
SHN_MSR_003786;SKU_000635;FAC_SHN_0006;3300;VERO;891000;169290;96900,0%;2024−06−11
SHN_MSR_003787;SKU_000004;FAC_SHN_0012;119;FALSO;21420;12566;56100,0%;2023−04−15
SHN_MSR_003788;SKU_000886;FAC_SHN_0014;182;FALSO;17199;1009;187700,0%;2023−03−01
SHN_MSR_003789;SKU_000659;FAC_SHN_0014;139;FALSO;383640;15346;147900,0%;2024−07−30
SHN_MSR_003790;SKU_000494;FAC_SHN_0019;107;FALSO;183612;15301;82400,0%;2023−09−08
