measurement_id,product_id,factory_id,production_volume_units,defect_rate_ppm,total_water_footprint,total_carbon_footprint,waste_percentage,timestamp
FR_MSR_003713,FR_PRD_00806,FAC_FR_006,332024,100,4303031.04,304798.03,3.49,2023-09-17
FR_MSR_003714,FR_PRD_00442,FAC_FR_007,309639,143,178352064.0,535056.19,2.25,2023-12-20
FR_MSR_003715,FR_PRD_00986,FAC_FR_003,2587,73,1299967.5,3899.9,3.8,2023-01-13
FR_MSR_003716,FR_PRD_00433,FAC_FR_003,8272,45,138969.6,11812.42,4.95,2024-12-07
FR_MSR_003717,FR_PRD_00599,FAC_FR_006,74512,76,2533408.0,215339.68,4.59,2023-12-29
FR_MSR_003718,FR_PRD_00092,FAC_FR_020,9156,144,153820.8,11075.1,1.7,2023-06-25
FR_MSR_003719,FR_PRD_00828,FAC_FR_012,3148,117,49423.6,3558.5,3.85,2024-02-06
FR_MSR_003720,FR_PRD_00928,FAC_FR_005,86679,62,1872266.4,132618.87,2.06,2024-09-16
FR_MSR_003721,FR_PRD_00754,FAC_FR_009,8404,106,205898.0,14824.66,2.63,2024-10-19
FR_MSR_003722,FR_PRD_00225,FAC_FR_010,9185,96,1506340.0,56487.75,2.36,2023-08-18
FR_MSR_003723,FR_PRD_00387,FAC_FR_010,8251,139,4096621.5,12289.86,2.53,2024-05-17
FR_MSR_003724,FR_PRD_00554,FAC_FR_014,415961,76,134771364.0,404314.09,3.73,2024-01-28
FR_MSR_003725,FR_PRD_00120,FAC_FR_011,4535,32,63127.2,4471.51,3.49,2023-01-21
FR_MSR_003726,FR_PRD_00032,FAC_FR_009,7748,133,1789788.0,5369.36,2.96,2024-07-31
FR_MSR_003727,FR_PRD_00417,FAC_FR_012,3705,125,431262.0,16531.71,2.06,2023-11-25
FR_MSR_003728,FR_PRD_00323,FAC_FR_016,9563,103,4202938.5,12608.82,1.53,2023-10-29
FR_MSR_003729,FR_PRD_00411,FAC_FR_019,7113,38,1632433.5,4897.3,4.84,2023-06-06
FR_MSR_003730,FR_PRD_00480,FAC_FR_002,303759,45,29160864.0,1117833.12,3.43,2024-07-03
FR_MSR_003731,FR_PRD_00226,FAC_FR_017,8590,117,2332185.0,6996.56,3.38,2024-09-19
FR_MSR_003732,FR_PRD_00969,FAC_FR_004,4149,72,60741.36,4302.51,4.77,2023-10-30
FR_MSR_003733,FR_PRD_00715,FAC_FR_013,9309,112,197350.8,16774.82,3.86,2024-08-04
FR_MSR_003734,FR_PRD_00647,FAC_FR_006,7007,21,160600.44,11375.86,4.14,2023-01-11
FR_MSR_003735,FR_PRD_00365,FAC_FR_009,327103,89,8831781.0,625584.49,2.64,2024-04-03
FR_MSR_003736,FR_PRD_00629,FAC_FR_001,5066,86,2089725.0,6269.18,2.1,2024-03-22
FR_MSR_003737,FR_PRD_00000,FAC_FR_009,5741,39,130320.7,9383.09,1.72,2023-01-11
FR_MSR_003738,FR_PRD_00179,FAC_FR_001,6892,63,1273641.6,47761.56,2.02,2024-10-10
FR_MSR_003739,FR_PRD_00519,FAC_FR_007,5778,52,2652102.0,7956.31,3.99,2024-03-29
FR_MSR_003740,FR_PRD_00301,FAC_FR_002,8611,108,3397039.5,10191.12,2.27,2023-03-01
FR_MSR_003741,FR_PRD_00036,FAC_FR_010,357063,47,8655207.12,613077.17,3.67,2024-11-01
FR_MSR_003742,FR_PRD_00161,FAC_FR_007,7189,133,911565.2,34183.7,4.2,2023-02-01
FR_MSR_003743,FR_PRD_00101,FAC_FR_015,2248,135,44420.48,3775.74,2.46,2023-12-22
FR_MSR_003744,FR_PRD_00354,FAC_FR_008,386195,74,165677655.0,497032.96,4.94,2024-10-21
FR_MSR_003745,FR_PRD_00721,FAC_FR_001,2225,59,26255.0,1890.36,2.6,2024-04-18
FR_MSR_003746,FR_PRD_00120,FAC_FR_015,9365,100,130360.8,9233.89,1.98,2023-05-14
FR_MSR_003747,FR_PRD_00112,FAC_FR_019,9415,117,2951602.5,8854.81,4.77,2023-10-27
FR_MSR_003748,FR_PRD_00202,FAC_FR_017,6667,116,149607.48,10597.2,2.99,2023-04-29
FR_MSR_003749,FR_PRD_00781,FAC_FR_014,8223,17,263136.0,22366.56,2.51,2023-03-06
FR_MSR_003750,FR_PRD_00186,FAC_FR_020,3327,56,1477188.0,4431.56,1.38,2024-07-23
FR_MSR_003751,FR_PRD_00169,FAC_FR_010,4242,146,107407.44,7608.03,4.47,2023-08-29
FR_MSR_003752,FR_PRD_00626,FAC_FR_015,8521,96,2901400.5,8704.2,4.27,2023-11-14
FR_MSR_003753,FR_PRD_00192,FAC_FR_004,428743,46,174284029.5,522852.09,3.73,2024-01-17
FR_MSR_003754,FR_PRD_00908,FAC_FR_020,280829,81,7054424.48,599626.08,1.52,2024-09-07
FR_MSR_003755,FR_PRD_00573,FAC_FR_019,6767,137,140076.9,10085.54,2.97,2024-08-14
FR_MSR_003756,FR_PRD_00241,FAC_FR_019,6657,65,1957158.0,5871.47,1.12,2024-05-22
FR_MSR_003757,FR_PRD_00407,FAC_FR_016,345711,14,96971935.5,290915.81,2.5,2024-07-01
FR_MSR_003758,FR_PRD_00543,FAC_FR_004,389921,112,9170941.92,779530.06,2.38,2023-02-05
FR_MSR_003759,FR_PRD_00611,FAC_FR_002,229376,84,96337920.0,289013.76,4.3,2023-12-07
FR_MSR_003760,FR_PRD_00553,FAC_FR_004,342753,86,141899742.0,425699.23,3.88,2024-01-07
FR_MSR_003761,FR_PRD_00116,FAC_FR_004,209838,34,24005467.2,900205.02,1.78,2024-08-03
FR_MSR_003762,FR_PRD_00413,FAC_FR_009,295204,144,7958699.84,676489.49,1.89,2024-01-21
FR_MSR_003763,FR_PRD_00331,FAC_FR_014,352455,139,109965960.0,329897.88,4.08,2023-05-27
FR_MSR_003764,FR_PRD_00868,FAC_FR_009,7533,121,2090407.5,6271.22,4.2,2024-02-27
FR_MSR_003765,FR_PRD_00222,FAC_FR_018,459447,48,13176939.96,933366.58,3.5,2023-10-01
FR_MSR_003766,FR_PRD_00303,FAC_FR_014,5176,112,95031.36,6731.39,2.32,2024-11-25
FR_MSR_003767,FR_PRD_00183,FAC_FR_009,187288,84,57871992.0,173615.98,4.1,2024-07-03
FR_MSR_003768,FR_PRD_00099,FAC_FR_001,4371,92,646908.0,24259.05,2.56,2024-11-23
FR_MSR_003769,FR_PRD_00038,FAC_FR_011,6571,26,704411.2,26415.42,1.01,2023-09-04
FR_MSR_003770,FR_PRD_00239,FAC_FR_011,413836,130,71676395.2,2687864.82,3.89,2024-11-26
FR_MSR_003771,FR_PRD_00526,FAC_FR_020,6998,123,615124.2,23579.76,4.27,2024-07-19
FR_MSR_003772,FR_PRD_00031,FAC_FR_013,143239,107,70473588.0,211420.76,2.17,2023-02-07
FR_MSR_003773,FR_PRD_00591,FAC_FR_001,4932,39,426124.8,16334.78,3.51,2024-06-26
FR_MSR_003774,FR_PRD_00825,FAC_FR_008,7138,46,141617.92,12037.52,1.73,2024-02-21
FR_MSR_003775,FR_PRD_00372,FAC_FR_007,499486,148,173821128.0,521463.38,1.99,2024-12-22
FR_MSR_003776,FR_PRD_00364,FAC_FR_020,314387,74,164581594.5,493744.78,1.93,2024-05-10
FR_MSR_003777,FR_PRD_00280,FAC_FR_011,324670,143,10908912.0,927257.52,3.0,2024-04-02
FR_MSR_003778,FR_PRD_00187,FAC_FR_007,5358,118,90014.4,7651.22,2.07,2024-10-28
FR_MSR_003779,FR_PRD_00744,FAC_FR_019,7504,75,4299792.0,12899.38,2.34,2024-06-06
FR_MSR_003780,FR_PRD_00974,FAC_FR_012,5132,12,819067.2,30715.02,4.11,2024-10-26
FR_MSR_003781,FR_PRD_00899,FAC_FR_010,7833,14,946226.4,35483.49,3.05,2024-08-04
FR_MSR_003782,FR_PRD_00365,FAC_FR_013,425254,79,11481858.0,813298.28,4.03,2023-04-08
FR_MSR_003783,FR_PRD_00801,FAC_FR_017,6900,87,3198150.0,9594.45,2.68,2023-11-09
FR_MSR_003784,FR_PRD_00289,FAC_FR_005,3007,20,1127625.0,3382.88,2.54,2023-11-23
FR_MSR_003785,FR_PRD_00788,FAC_FR_004,5043,70,160569.12,13648.38,2.87,2024-01-15
FR_MSR_003786,FR_PRD_00042,FAC_FR_004,2124,67,844290.0,2532.87,2.6,2023-11-03
FR_MSR_003787,FR_PRD_00349,FAC_FR_015,294676,40,148958718.0,446876.15,1.23,2024-08-09
FR_MSR_003788,FR_PRD_00552,FAC_FR_010,9755,69,4111732.5,12335.2,1.53,2023-09-07
FR_MSR_003789,FR_PRD_00124,FAC_FR_001,9745,75,238557.6,16897.83,2.17,2024-02-16
FR_MSR_003790,FR_PRD_00757,FAC_FR_011,5279,33,825635.6,30961.34,4.5,2024-03-17
FR_MSR_003791,FR_PRD_00287,FAC_FR_015,140427,73,73092253.5,219276.76,3.67,2023-07-29
FR_MSR_003792,FR_PRD_00238,FAC_FR_006,5943,19,696519.6,26119.48,3.39,2023-03-14
FR_MSR_003793,FR_PRD_00718,FAC_FR_009,189450,58,4971168.0,422549.28,3.14,2023-06-24
FR_MSR_003794,FR_PRD_00345,FAC_FR_016,3374,128,264184.2,10127.06,2.27,2023-04-26
FR_MSR_003795,FR_PRD_00267,FAC_FR_001,497512,119,8905464.8,641193.47,3.38,2024-03-08
FR_MSR_003796,FR_PRD_00053,FAC_FR_016,89974,52,30636147.0,91908.44,3.64,2023-12-14
FR_MSR_003797,FR_PRD_00921,FAC_FR_004,8382,112,4714875.0,14144.62,4.25,2024-05-21
FR_MSR_003798,FR_PRD_00721,FAC_FR_010,3839,119,45300.2,3261.61,2.26,2023-04-13
FR_MSR_003799,FR_PRD_00773,FAC_FR_014,50981,69,15523714.5,46571.14,3.05,2024-01-09
FR_MSR_003800,FR_PRD_00975,FAC_FR_010,5096,103,106506.4,7668.46,2.83,2024-08-30
FR_MSR_003801,FR_PRD_00963,FAC_FR_001,280208,134,6640929.6,478146.93,3.41,2024-10-23
FR_MSR_003802,FR_PRD_00505,FAC_FR_014,2606,66,625440.0,1876.32,1.85,2023-08-12
FR_MSR_003803,FR_PRD_00571,FAC_FR_015,6855,142,140390.4,11933.18,4.79,2024-09-10
FR_MSR_003804,FR_PRD_00782,FAC_FR_015,2134,12,496155.0,1488.46,2.69,2023-12-12
FR_MSR_003805,FR_PRD_00966,FAC_FR_006,145624,131,23241590.4,871559.64,4.49,2024-11-19
FR_MSR_003806,FR_PRD_00201,FAC_FR_014,414757,97,217747425.0,653242.27,2.65,2024-09-29
FR_MSR_003807,FR_PRD_00520,FAC_FR_011,215352,114,98200512.0,294601.54,1.63,2024-04-08
FR_MSR_003808,FR_PRD_00261,FAC_FR_020,113901,31,3234788.4,274957.01,2.63,2024-05-29
FR_MSR_003809,FR_PRD_00302,FAC_FR_018,3110,80,435711.0,16702.26,4.76,2023-06-18
FR_MSR_003810,FR_PRD_00060,FAC_FR_004,153302,134,16985861.6,636969.81,2.37,2024-02-09
FR_MSR_003811,FR_PRD_00817,FAC_FR_019,5622,144,162813.12,13839.12,3.6,2023-06-07
FR_MSR_003812,FR_PRD_00476,FAC_FR_016,242266,86,5281398.8,380260.71,2.95,2024-07-11
FR_MSR_003813,FR_PRD_00510,FAC_FR_009,6042,51,779418.0,29877.69,1.89,2024-03-12
FR_MSR_003814,FR_PRD_00439,FAC_FR_008,3735,142,1238152.5,3714.46,1.21,2023-06-04
FR_MSR_003815,FR_PRD_00487,FAC_FR_015,2039,139,703455.0,2110.37,3.03,2023-06-13
FR_MSR_003816,FR_PRD_00903,FAC_FR_011,368595,135,11382213.6,967488.16,2.84,2023-02-01
FR_MSR_003817,FR_PRD_00258,FAC_FR_015,377603,27,5815086.2,418686.21,4.66,2024-07-13
FR_MSR_003818,FR_PRD_00981,FAC_FR_012,6079,105,2088136.5,6264.41,2.16,2024-06-04
FR_MSR_003819,FR_PRD_00586,FAC_FR_006,263332,135,124424370.0,373273.11,2.45,2023-07-01
FR_MSR_003820,FR_PRD_00780,FAC_FR_012,4172,133,575736.0,21590.1,4.45,2023-05-29
FR_MSR_003821,FR_PRD_00234,FAC_FR_005,212988,103,5588805.12,475048.44,2.93,2024-06-29
FR_MSR_003822,FR_PRD_00543,FAC_FR_007,166656,59,3919749.12,333178.68,2.85,2024-09-17
FR_MSR_003823,FR_PRD_00158,FAC_FR_010,2566,100,338712.0,12701.7,2.94,2023-02-19
FR_MSR_003824,FR_PRD_00562,FAC_FR_014,9081,35,1558299.6,58436.24,4.49,2024-04-01
FR_MSR_003825,FR_PRD_00630,FAC_FR_005,339344,138,149141688.0,447425.06,4.44,2024-08-30
FR_MSR_003826,FR_PRD_00435,FAC_FR_019,76349,43,13162567.6,493596.28,2.88,2023-10-07
FR_MSR_003827,FR_PRD_00856,FAC_FR_011,7788,87,1239849.6,46494.36,4.43,2024-05-30
FR_MSR_003828,FR_PRD_00324,FAC_FR_006,6108,27,3509046.0,10527.14,1.37,2023-08-25
FR_MSR_003829,FR_PRD_00181,FAC_FR_017,7516,18,156934.08,13339.4,2.19,2024-04-25
FR_MSR_003830,FR_PRD_00490,FAC_FR_018,7572,113,155226.0,11176.27,2.07,2023-03-01
FR_MSR_003831,FR_PRD_00696,FAC_FR_002,8315,113,3267795.0,9803.38,2.46,2023-01-05
FR_MSR_003832,FR_PRD_00635,FAC_FR_015,9074,31,3171363.0,9514.09,3.45,2023-11-28
FR_MSR_003833,FR_PRD_00896,FAC_FR_008,190903,104,20216627.7,774970.73,1.14,2023-04-28
FR_MSR_003834,FR_PRD_00537,FAC_FR_002,3810,65,103327.2,8782.81,2.29,2024-05-04
FR_MSR_003835,FR_PRD_00973,FAC_FR_019,7047,102,826613.1,31686.84,3.86,2023-06-28
FR_MSR_003836,FR_PRD_00778,FAC_FR_010,456894,145,162425817.0,487277.45,1.04,2024-10-19
FR_MSR_003837,FR_PRD_00120,FAC_FR_006,4650,130,64728.0,4584.9,4.68,2023-07-08
FR_MSR_003838,FR_PRD_00015,FAC_FR_012,248054,125,2951842.6,212532.67,2.4,2024-10-06
FR_MSR_003839,FR_PRD_00816,FAC_FR_018,4815,108,1682842.5,5048.53,2.97,2023-10-09
FR_MSR_003840,FR_PRD_00319,FAC_FR_008,7095,139,893970.0,33523.88,2.31,2024-12-23
FR_MSR_003841,FR_PRD_00330,FAC_FR_008,8260,79,2824920.0,8474.76,4.19,2024-12-21
FR_MSR_003842,FR_PRD_00099,FAC_FR_007,9475,82,1402300.0,52586.25,1.58,2024-08-23
FR_MSR_003843,FR_PRD_00473,FAC_FR_001,7643,91,2808802.5,8426.41,4.98,2023-08-07
FR_MSR_003844,FR_PRD_00880,FAC_FR_004,7810,43,2565585.0,7696.76,1.23,2023-03-30
FR_MSR_003845,FR_PRD_00097,FAC_FR_013,2885,62,467370.0,17526.38,4.5,2023-08-04
FR_MSR_003846,FR_PRD_00643,FAC_FR_003,5285,76,80860.5,5821.96,1.14,2024-04-03
FR_MSR_003847,FR_PRD_00791,FAC_FR_010,261817,59,151984768.5,455954.31,4.82,2024-10-21
FR_MSR_003848,FR_PRD_00961,FAC_FR_014,324842,143,80398395.0,241195.18,1.85,2023-11-04
FR_MSR_003849,FR_PRD_00462,FAC_FR_011,335291,53,61291194.8,2298419.8,1.01,2024-07-31
FR_MSR_003850,FR_PRD_00255,FAC_FR_014,419914,18,11891964.48,842347.48,2.33,2023-06-09
FR_MSR_003851,FR_PRD_00955,FAC_FR_010,320840,65,49152688.0,1843225.8,4.34,2024-11-16
FR_MSR_003852,FR_PRD_00986,FAC_FR_006,8820,115,4432050.0,13296.15,1.63,2024-12-10
FR_MSR_003853,FR_PRD_00627,FAC_FR_014,443005,75,13998958.0,1189911.43,2.0,2023-09-30
FR_MSR_003854,FR_PRD_00040,FAC_FR_017,497867,131,10355633.6,880228.86,4.03,2024-05-11
FR_MSR_003855,FR_PRD_00693,FAC_FR_016,6938,36,108232.8,7666.49,4.53,2023-05-15
FR_MSR_003856,FR_PRD_00526,FAC_FR_014,9693,143,852014.7,32660.56,4.51,2023-12-08
FR_MSR_003857,FR_PRD_00122,FAC_FR_009,3720,136,1601460.0,4804.38,2.62,2023-04-04
FR_MSR_003858,FR_PRD_00052,FAC_FR_003,2684,72,934032.0,2802.1,4.85,2024-10-26
FR_MSR_003859,FR_PRD_00786,FAC_FR_013,6384,144,127935.36,9062.09,2.21,2024-03-25
FR_MSR_003860,FR_PRD_00932,FAC_FR_010,9275,50,1235430.0,46328.63,2.37,2023-01-10
FR_MSR_003861,FR_PRD_00783,FAC_FR_005,264850,102,5763136.0,489866.56,1.92,2023-05-07
FR_MSR_003862,FR_PRD_00054,FAC_FR_009,311420,86,6072690.0,437233.68,4.27,2024-11-23
FR_MSR_003863,FR_PRD_00153,FAC_FR_015,5049,57,105423.12,8960.97,4.24,2024-04-20
FR_MSR_003864,FR_PRD_00386,FAC_FR_002,3100,82,89280.0,6324.0,2.02,2024-06-28
FR_MSR_003865,FR_PRD_00205,FAC_FR_008,4395,86,1127317.5,3381.95,3.81,2023-11-06
FR_MSR_003866,FR_PRD_00299,FAC_FR_003,409493,137,56387186.1,2161508.8,2.39,2023-12-27
FR_MSR_003867,FR_PRD_00176,FAC_FR_008,6506,109,3874323.0,11622.97,2.52,2024-02-01
FR_MSR_003868,FR_PRD_00213,FAC_FR_001,2775,134,47286.0,3349.42,3.02,2024-05-03
FR_MSR_003869,FR_PRD_00524,FAC_FR_020,7581,67,252902.16,21496.68,4.87,2024-08-16
FR_MSR_003870,FR_PRD_00780,FAC_FR_015,9009,103,1243242.0,46621.58,3.59,2024-07-25
FR_MSR_003871,FR_PRD_00554,FAC_FR_013,82876,37,26851824.0,80555.47,4.45,2024-07-21
FR_MSR_003872,FR_PRD_00151,FAC_FR_017,118919,17,2711353.2,192054.18,3.99,2023-03-10
FR_MSR_003873,FR_PRD_00534,FAC_FR_017,245610,97,125997930.0,377993.79,2.69,2023-01-03
FR_MSR_003874,FR_PRD_00178,FAC_FR_006,4138,20,69849.44,5937.2,1.76,2024-12-18
FR_MSR_003875,FR_PRD_00649,FAC_FR_002,360585,109,4759722.0,342699.98,2.19,2024-08-31
FR_MSR_003876,FR_PRD_00971,FAC_FR_016,8255,45,237744.0,16840.2,3.04,2023-03-02
FR_MSR_003877,FR_PRD_00346,FAC_FR_008,5373,33,128952.0,9134.1,4.23,2023-10-18
FR_MSR_003878,FR_PRD_00984,FAC_FR_014,9930,64,1057545.0,40539.22,4.01,2024-12-01
FR_MSR_003879,FR_PRD_00797,FAC_FR_019,5179,61,2773354.5,8320.06,4.56,2024-07-24
FR_MSR_003880,FR_PRD_00293,FAC_FR_014,320261,43,10017764.08,851509.95,3.98,2024-12-24
FR_MSR_003881,FR_PRD_00070,FAC_FR_017,8200,11,3025800.0,9077.4,1.09,2024-11-17
FR_MSR_003882,FR_PRD_00295,FAC_FR_004,5033,69,2468686.5,7406.06,2.83,2024-02-16
FR_MSR_003883,FR_PRD_00484,FAC_FR_015,2783,141,1636404.0,4909.21,4.61,2023-11-14
FR_MSR_003884,FR_PRD_00413,FAC_FR_014,124428,111,3354578.88,285139.2,4.21,2024-11-30
FR_MSR_003885,FR_PRD_00437,FAC_FR_010,9838,29,1778710.4,66701.64,3.71,2024-09-06
FR_MSR_003886,FR_PRD_00227,FAC_FR_012,191777,58,6290285.6,534674.28,4.8,2023-02-24
FR_MSR_003887,FR_PRD_00542,FAC_FR_008,7618,31,153578.88,10878.5,1.91,2024-04-12
FR_MSR_003888,FR_PRD_00589,FAC_FR_007,3046,134,1388976.0,4166.93,3.09,2023-01-11
FR_MSR_003889,FR_PRD_00652,FAC_FR_003,5953,88,199068.32,16920.81,2.42,2023-10-09
FR_MSR_003890,FR_PRD_00499,FAC_FR_009,266676,131,110803878.0,332411.63,2.98,2023-11-14
FR_MSR_003891,FR_PRD_00781,FAC_FR_006,7595,127,243040.0,20658.4,3.25,2024-08-15
FR_MSR_003892,FR_PRD_00178,FAC_FR_011,9673,126,163280.24,13878.82,1.61,2024-07-06
FR_MSR_003893,FR_PRD_00194,FAC_FR_009,5719,109,2607864.0,7823.59,3.69,2023-10-06
FR_MSR_003894,FR_PRD_00084,FAC_FR_006,8493,26,4446085.5,13338.26,2.76,2024-06-15
FR_MSR_003895,FR_PRD_00472,FAC_FR_003,4702,31,1622190.0,4866.57,4.82,2024-09-06
FR_MSR_003896,FR_PRD_00397,FAC_FR_001,278740,49,126687330.0,380061.99,3.18,2024-10-16
FR_MSR_003897,FR_PRD_00897,FAC_FR_005,6282,122,170367.84,14481.27,3.52,2024-10-22
FR_MSR_003898,FR_PRD_00354,FAC_FR_003,429553,59,184278237.0,552834.71,1.26,2023-05-12
FR_MSR_003899,FR_PRD_00658,FAC_FR_011,9881,136,4238949.0,12716.85,2.36,2024-07-21
FR_MSR_003900,FR_PRD_00553,FAC_FR_007,280040,21,115936560.0,347809.68,1.85,2024-07-14
FR_MSR_003901,FR_PRD_00567,FAC_FR_014,7593,123,160971.6,13682.59,1.33,2023-05-16
FR_MSR_003902,FR_PRD_00349,FAC_FR_020,109845,103,55526647.5,166579.94,2.16,2023-01-24
FR_MSR_003903,FR_PRD_00284,FAC_FR_002,394862,23,209079429.0,627238.29,3.61,2023-09-03
FR_MSR_003904,FR_PRD_00181,FAC_FR_020,9599,116,200427.12,17036.31,3.01,2024-03-09
FR_MSR_003905,FR_PRD_00504,FAC_FR_015,281108,130,9017944.64,766525.29,4.44,2024-06-02
FR_MSR_003906,FR_PRD_00883,FAC_FR_007,3147,71,65205.84,5542.5,3.19,2023-09-07
FR_MSR_003907,FR_PRD_00381,FAC_FR_002,4082,66,82048.2,5907.47,3.08,2024-08-04
FR_MSR_003908,FR_PRD_00564,FAC_FR_005,450716,29,128454060.0,385362.18,1.89,2024-08-05
FR_MSR_003909,FR_PRD_00062,FAC_FR_006,293747,119,163029585.0,489088.76,3.36,2023-02-19
FR_MSR_003910,FR_PRD_00568,FAC_FR_016,2367,87,44736.3,3221.01,1.97,2023-03-26
FR_MSR_003911,FR_PRD_00951,FAC_FR_011,7237,114,175424.88,14911.11,2.07,2024-09-23
FR_MSR_003912,FR_PRD_00517,FAC_FR_011,461460,24,13363881.6,1135929.94,4.23,2023-06-08
FR_MSR_003913,FR_PRD_00461,FAC_FR_019,4328,30,1629492.0,4888.48,1.75,2023-06-15
FR_MSR_003914,FR_PRD_00092,FAC_FR_019,2338,21,39278.4,2828.04,4.2,2023-02-11
FR_MSR_003915,FR_PRD_00270,FAC_FR_017,334573,126,7159862.2,515510.08,1.99,2023-06-27
FR_MSR_003916,FR_PRD_00401,FAC_FR_004,152362,105,1584564.8,114088.67,4.37,2023-01-15
FR_MSR_003917,FR_PRD_00741,FAC_FR_008,3404,67,73866.8,5318.41,3.5,2023-09-21
FR_MSR_003918,FR_PRD_00722,FAC_FR_007,7081,130,117261.36,9967.22,1.65,2024-08-07
FR_MSR_003919,FR_PRD_00142,FAC_FR_009,8367,75,3576892.5,10730.68,3.84,2024-02-24
FR_MSR_003920,FR_PRD_00211,FAC_FR_018,61842,51,26715744.0,80147.23,4.49,2023-09-11
FR_MSR_003921,FR_PRD_00308,FAC_FR_002,6652,98,139958.08,11896.44,2.23,2024-10-18
FR_MSR_003922,FR_PRD_00750,FAC_FR_005,7894,31,4203555.0,12610.66,1.41,2023-11-10
FR_MSR_003923,FR_PRD_00227,FAC_FR_015,305070,84,10006296.0,850535.16,4.62,2023-02-13
FR_MSR_003924,FR_PRD_00827,FAC_FR_020,3737,140,61286.8,5209.38,3.06,2024-06-03
FR_MSR_003925,FR_PRD_00158,FAC_FR_015,7958,101,1050456.0,39392.1,3.22,2023-07-30
FR_MSR_003926,FR_PRD_00479,FAC_FR_011,3718,146,618675.2,23200.32,4.22,2024-02-04
FR_MSR_003927,FR_PRD_00327,FAC_FR_017,5051,10,100009.8,7200.71,4.41,2024-10-15
FR_MSR_003928,FR_PRD_00731,FAC_FR_017,3708,129,1262574.0,3787.72,4.67,2023-08-17
FR_MSR_003929,FR_PRD_00204,FAC_FR_017,9749,60,265952.72,22605.98,3.0,2024-01-06
FR_MSR_003930,FR_PRD_00153,FAC_FR_014,3808,88,79511.04,6758.44,4.53,2023-04-12
FR_MSR_003931,FR_PRD_00256,FAC_FR_020,3152,44,54529.6,3926.13,3.53,2024-08-11
FR_MSR_003932,FR_PRD_00867,FAC_FR_007,7773,22,199610.64,14139.09,1.9,2024-01-20
FR_MSR_003933,FR_PRD_00738,FAC_FR_012,6822,147,3192696.0,9578.09,2.67,2024-10-12
FR_MSR_003934,FR_PRD_00237,FAC_FR_011,7397,17,2185813.5,6557.44,3.74,2024-05-03
FR_MSR_003935,FR_PRD_00757,FAC_FR_008,9724,86,1520833.6,57031.26,2.46,2023-06-03
FR_MSR_003936,FR_PRD_00678,FAC_FR_019,2560,148,49152.0,3481.6,4.53,2024-11-09
FR_MSR_003937,FR_PRD_00721,FAC_FR_006,2809,63,33146.2,2386.53,3.92,2024-01-20
FR_MSR_003938,FR_PRD_00405,FAC_FR_006,7558,101,264227.68,22459.35,1.11,2024-03-03
FR_MSR_003939,FR_PRD_00159,FAC_FR_019,292567,45,93914007.0,281742.02,4.94,2023-10-17
FR_MSR_003940,FR_PRD_00504,FAC_FR_020,383570,114,12304925.6,1045918.68,3.27,2023-06-24
FR_MSR_003941,FR_PRD_00644,FAC_FR_020,2473,60,47085.92,4002.3,1.96,2023-04-08
FR_MSR_003942,FR_PRD_00499,FAC_FR_004,99436,121,41315658.0,123946.97,4.94,2023-08-19
FR_MSR_003943,FR_PRD_00916,FAC_FR_020,396596,139,132066468.0,396199.4,3.09,2024-12-04
FR_MSR_003944,FR_PRD_00330,FAC_FR_016,2634,144,900828.0,2702.48,3.13,2023-06-23
FR_MSR_003945,FR_PRD_00799,FAC_FR_017,9550,108,4555350.0,13666.05,4.35,2024-06-17
FR_MSR_003946,FR_PRD_00426,FAC_FR_015,2159,116,498729.0,1496.19,4.59,2024-01-16
FR_MSR_003947,FR_PRD_00457,FAC_FR_015,5345,71,1475220.0,4425.66,2.09,2023-03-15
FR_MSR_003948,FR_PRD_00802,FAC_FR_005,8839,122,3367659.0,10102.98,2.94,2023-05-21
FR_MSR_003949,FR_PRD_00496,FAC_FR_009,4219,141,125894.96,10701.07,1.75,2023-09-08
FR_MSR_003950,FR_PRD_00223,FAC_FR_014,5108,117,100627.6,7245.19,4.58,2023-09-15
FR_MSR_003951,FR_PRD_00467,FAC_FR_002,237805,17,57073200.0,171219.6,1.05,2024-07-27
FR_MSR_003952,FR_PRD_00583,FAC_FR_009,390172,57,6273965.76,444405.91,2.04,2023-02-09
FR_MSR_003953,FR_PRD_00099,FAC_FR_001,7634,85,1129832.0,42368.7,4.79,2023-08-23
FR_MSR_003954,FR_PRD_00299,FAC_FR_018,339715,123,46778755.5,1793185.63,2.43,2023-12-21
FR_MSR_003955,FR_PRD_00205,FAC_FR_006,3654,34,937251.0,2811.75,1.87,2023-05-29
FR_MSR_003956,FR_PRD_00282,FAC_FR_015,3902,42,58530.0,4145.88,2.73,2023-09-26
FR_MSR_003957,FR_PRD_00650,FAC_FR_012,7936,25,3214080.0,9642.24,2.64,2023-09-08
FR_MSR_003958,FR_PRD_00083,FAC_FR_017,480576,141,187424640.0,562273.92,4.58,2024-02-29
FR_MSR_003959,FR_PRD_00754,FAC_FR_014,7662,111,187719.0,13515.77,2.21,2023-12-12
FR_MSR_003960,FR_PRD_00222,FAC_FR_015,260096,34,7459553.28,528385.02,2.39,2023-03-05
FR_MSR_003961,FR_PRD_00275,FAC_FR_014,9143,140,1799342.4,67475.34,4.58,2024-03-26
FR_MSR_003962,FR_PRD_00033,FAC_FR_008,143085,26,2017498.5,145259.89,4.68,2023-08-10
