measurement_id,product_id,factory_id,production_volume,shipping_mode,total_water_footprint,total_carbon_footprint,waste_percentage,timestamp
SPC_MSR_04374,SPC_PRD_0169,FAC_SPC_002,13386,Truck_Rail,18840795.0,46725.17,10.14,2023-05-08
SPC_MSR_04375,SPC_PRD_0655,FAC_SPC_003,6474,Truck_Rail,163144.8,19033.56,11.4,2024-12-31
SPC_MSR_04376,SPC_PRD_0984,FAC_SPC_015,1410,Truck_Rail,376893.0,10050.48,8.48,2023-02-03
SPC_MSR_04377,SPC_PRD_0143,FAC_SPC_013,9749,Ocean_Freight,190105.5,22178.98,10.26,2024-06-23
SPC_MSR_04378,SPC_PRD_0189,FAC_SPC_002,10384,Truck_Rail,3971880.0,105916.8,12.45,2024-01-11
SPC_MSR_04379,SPC_PRD_0593,FAC_SPC_015,10515,Truck_Rail,21871200.0,54240.58,5.28,2024-08-01
SPC_MSR_04380,SPC_PRD_0102,FAC_SPC_009,12790,Ocean_Freight,315145.6,47271.84,9.45,2023-10-15
SPC_MSR_04381,SPC_PRD_0905,FAC_SPC_009,1144,Ocean_Freight,218275.2,5820.67,5.69,2023-04-21
SPC_MSR_04382,SPC_PRD_0385,FAC_SPC_016,12334,Ocean_Freight,1303950.48,38031.89,13.57,2024-11-05
SPC_MSR_04383,SPC_PRD_0208,FAC_SPC_010,1707,Ocean_Freight,248880.6,6636.82,4.67,2023-05-25
SPC_MSR_04384,SPC_PRD_0983,FAC_SPC_003,1642,Truck_Rail,529791.3,14127.77,11.5,2023-12-30
SPC_MSR_04385,SPC_PRD_0704,FAC_SPC_003,14759,Truck_Rail,26492405.0,65701.16,14.32,2024-07-16
SPC_MSR_04386,SPC_PRD_0870,FAC_SPC_003,1142,Truck_Rail,2374218.0,6331.25,14.18,2023-03-19
SPC_MSR_04387,SPC_PRD_0580,FAC_SPC_020,49627,Ocean_Freight,17245382.5,42768.55,4.8,2023-05-25
SPC_MSR_04388,SPC_PRD_0920,FAC_SPC_006,7189,Truck_Rail,2063961.9,55038.98,7.07,2024-06-12
SPC_MSR_04389,SPC_PRD_0323,FAC_SPC_011,14457,Ocean_Freight,23131200.0,57365.38,4.36,2024-05-13
SPC_MSR_04390,SPC_PRD_0243,FAC_SPC_012,7261,Ocean_Freight,299298.42,34918.15,9.8,2023-02-13
SPC_MSR_04391,SPC_PRD_0296,FAC_SPC_012,12157,Ocean_Freight,7780480.0,19295.59,3.49,2024-08-08
SPC_MSR_04392,SPC_PRD_0511,FAC_SPC_008,11863,Ocean_Freight,6865118.1,183069.82,12.3,2024-03-01
SPC_MSR_04393,SPC_PRD_0314,FAC_SPC_002,6751,Truck_Rail,3615160.5,96404.28,12.24,2023-09-26
SPC_MSR_04394,SPC_PRD_0461,FAC_SPC_009,4133,Air_Freight,2886487.2,7697.3,4.44,2024-03-11
SPC_MSR_04395,SPC_PRD_0199,FAC_SPC_018,28331,Truck_Rail,444230.08,66634.51,5.94,2023-08-26
SPC_MSR_04396,SPC_PRD_0159,FAC_SPC_001,10636,Truck_Rail,14518140.0,36004.99,5.05,2023-03-24
SPC_MSR_04397,SPC_PRD_0186,FAC_SPC_013,1660,Ocean_Freight,297306.0,7928.16,7.85,2024-02-27
SPC_MSR_04398,SPC_PRD_0467,FAC_SPC_019,13795,Ocean_Freight,4828250.0,11974.06,12.31,2024-11-11
SPC_MSR_04399,SPC_PRD_0106,FAC_SPC_006,5923,Truck_Rail,10794667.5,26770.78,11.03,2024-07-19
SPC_MSR_04400,SPC_PRD_0444,FAC_SPC_001,938,Truck_Rail,1598914.8,4263.77,6.37,2024-02-17
SPC_MSR_04401,SPC_PRD_0415,FAC_SPC_004,13924,Truck_Rail,1418577.12,41375.17,13.1,2024-03-19
SPC_MSR_04402,SPC_PRD_0467,FAC_SPC_019,18352,Ocean_Freight,6423200.0,15929.54,12.46,2023-07-06
SPC_MSR_04403,SPC_PRD_0475,FAC_SPC_003,2330,Truck_Rail,658458.0,17558.88,6.66,2024-05-12
SPC_MSR_04404,SPC_PRD_0597,FAC_SPC_007,9119,Ocean_Freight,19947812.5,49470.58,10.65,2023-05-18
SPC_MSR_04405,SPC_PRD_0661,FAC_SPC_018,9227,Truck_Rail,282899.82,33004.98,13.72,2023-10-27
SPC_MSR_04406,SPC_PRD_0011,FAC_SPC_013,906,Ocean_Freight,662104.8,1765.61,13.37,2023-06-29
SPC_MSR_04407,SPC_PRD_0081,FAC_SPC_009,45198,Ocean_Freight,496726.02,74508.9,9.08,2024-10-13
SPC_MSR_04408,SPC_PRD_0976,FAC_SPC_002,5006,Truck_Rail,3099715.2,8265.91,11.47,2023-11-30
SPC_MSR_04409,SPC_PRD_0221,FAC_SPC_001,25551,Truck_Rail,15649987.5,38811.97,6.22,2023-07-16
SPC_MSR_04410,SPC_PRD_0790,FAC_SPC_019,8959,Air_Freight,196918.82,29537.82,5.63,2024-02-15
SPC_MSR_04411,SPC_PRD_0904,FAC_SPC_012,13948,Air_Freight,511612.64,76741.9,4.32,2024-12-27
SPC_MSR_04412,SPC_PRD_0370,FAC_SPC_002,3057,Truck_Rail,87674.76,10228.72,14.46,2023-09-05
SPC_MSR_04413,SPC_PRD_0155,FAC_SPC_020,801,Ocean_Freight,844894.8,2253.05,10.76,2024-11-29
SPC_MSR_04414,SPC_PRD_0841,FAC_SPC_015,19085,Truck_Rail,6536612.5,16210.8,5.12,2023-02-14
SPC_MSR_04415,SPC_PRD_0548,FAC_SPC_005,4886,Truck_Rail,200765.74,30114.86,3.11,2023-07-09
SPC_MSR_04416,SPC_PRD_0319,FAC_SPC_020,2370,Ocean_Freight,3863100.0,9580.49,14.24,2024-04-25
SPC_MSR_04417,SPC_PRD_0299,FAC_SPC_015,9614,Truck_Rail,9638996.4,25703.99,8.44,2024-08-21
SPC_MSR_04418,SPC_PRD_0378,FAC_SPC_017,7568,Ocean_Freight,15060320.0,37349.59,12.9,2024-03-02
SPC_MSR_04419,SPC_PRD_0973,FAC_SPC_003,8859,Truck_Rail,155741.22,18169.81,10.98,2023-09-16
SPC_MSR_04420,SPC_PRD_0758,FAC_SPC_004,22004,Truck_Rail,264928.16,39739.22,8.01,2024-01-16
SPC_MSR_04421,SPC_PRD_0124,FAC_SPC_003,10147,Truck_Rail,410344.68,47873.55,4.7,2023-05-20
SPC_MSR_04422,SPC_PRD_0740,FAC_SPC_001,2358,Truck_Rail,3407310.0,8450.13,14.25,2024-07-31
SPC_MSR_04423,SPC_PRD_0230,FAC_SPC_002,899,Truck_Rail,482628.15,12870.08,8.65,2024-04-08
SPC_MSR_04424,SPC_PRD_0068,FAC_SPC_016,1397,Ocean_Freight,1345311.0,3587.5,6.64,2023-09-24
SPC_MSR_04425,SPC_PRD_0662,FAC_SPC_020,13935,Ocean_Freight,162203.4,18923.73,13.66,2023-09-14
SPC_MSR_04426,SPC_PRD_0392,FAC_SPC_007,2492,Ocean_Freight,4267550.0,10583.52,10.89,2023-03-26
SPC_MSR_04427,SPC_PRD_0709,FAC_SPC_005,10737,Truck_Rail,13421250.0,33284.7,4.27,2024-10-26
SPC_MSR_04428,SPC_PRD_0903,FAC_SPC_018,45747,Truck_Rail,17383860.0,43111.97,10.43,2024-09-02
SPC_MSR_04429,SPC_PRD_0166,FAC_SPC_001,7783,Truck_Rail,262598.42,39389.76,8.94,2023-11-28
SPC_MSR_04430,SPC_PRD_0157,FAC_SPC_008,6540,Ocean_Freight,6427512.0,17140.03,8.26,2024-08-28
SPC_MSR_04431,SPC_PRD_0714,FAC_SPC_005,2824,Truck_Rail,1189468.8,3171.92,7.62,2023-06-14
SPC_MSR_04432,SPC_PRD_0525,FAC_SPC_006,7326,Truck_Rail,102857.04,11999.99,4.99,2024-05-05
SPC_MSR_04433,SPC_PRD_0357,FAC_SPC_003,10515,Truck_Rail,4201794.0,11204.78,5.95,2024-11-15
SPC_MSR_04434,SPC_PRD_0738,FAC_SPC_002,3728,Truck_Rail,540858.24,15775.03,12.1,2023-02-14
SPC_MSR_04435,SPC_PRD_0704,FAC_SPC_003,7626,Truck_Rail,13688670.0,33947.9,3.79,2024-06-18
SPC_MSR_04436,SPC_PRD_0305,FAC_SPC_003,1374,Truck_Rail,1543276.8,4115.4,11.02,2023-02-22
SPC_MSR_04437,SPC_PRD_0035,FAC_SPC_014,6648,Truck_Rail,160748.64,18754.01,6.27,2024-12-22
SPC_MSR_04438,SPC_PRD_0454,FAC_SPC_018,7957,Truck_Rail,8507624.4,22687.0,4.19,2024-06-03
SPC_MSR_04439,SPC_PRD_0599,FAC_SPC_020,12490,Ocean_Freight,962229.6,28065.03,8.17,2023-12-09
SPC_MSR_04440,SPC_PRD_0105,FAC_SPC_017,15222,Ocean_Freight,246139.74,36920.96,13.3,2024-11-17
SPC_MSR_04441,SPC_PRD_0290,FAC_SPC_020,3461,Ocean_Freight,1326947.4,3538.53,12.5,2023-04-20
SPC_MSR_04442,SPC_PRD_0536,FAC_SPC_004,37369,Truck_Rail,17096317.5,42398.87,4.39,2024-01-27
SPC_MSR_04443,SPC_PRD_0335,FAC_SPC_014,13348,Truck_Rail,260286.0,30366.7,14.54,2024-12-25
SPC_MSR_04444,SPC_PRD_0520,FAC_SPC_011,2555,Ocean_Freight,53501.7,6241.86,13.64,2023-03-04
SPC_MSR_04445,SPC_PRD_0362,FAC_SPC_017,10303,Ocean_Freight,19884790.0,49314.28,6.36,2024-10-02
SPC_MSR_04446,SPC_PRD_0398,FAC_SPC_002,1291,Truck_Rail,428741.1,11433.1,5.5,2024-07-29
SPC_MSR_04447,SPC_PRD_0963,FAC_SPC_008,4465,Ocean_Freight,150291.9,17534.06,12.37,2024-09-29
SPC_MSR_04448,SPC_PRD_0684,FAC_SPC_017,6109,Air_Freight,4134571.2,11025.52,10.52,2024-05-04
SPC_MSR_04449,SPC_PRD_0122,FAC_SPC_003,12084,Truck_Rail,578581.92,67501.22,14.5,2023-03-20
SPC_MSR_04450,SPC_PRD_0738,FAC_SPC_006,12246,Truck_Rail,1776649.68,51818.95,12.25,2024-06-21
SPC_MSR_04451,SPC_PRD_0685,FAC_SPC_004,8476,Truck_Rail,1098489.6,32039.28,12.67,2023-11-08
SPC_MSR_04452,SPC_PRD_0378,FAC_SPC_004,14233,Truck_Rail,28323670.0,70242.7,8.84,2023-03-22
SPC_MSR_04453,SPC_PRD_0221,FAC_SPC_012,35665,Ocean_Freight,21844812.5,54175.13,9.62,2024-07-02
SPC_MSR_04454,SPC_PRD_0743,FAC_SPC_018,7198,Truck_Rail,896582.88,26150.33,8.18,2023-04-02
SPC_MSR_04455,SPC_PRD_0980,FAC_SPC_018,16341,Truck_Rail,7680270.0,19047.07,7.89,2024-11-17
SPC_MSR_04456,SPC_PRD_0820,FAC_SPC_009,8773,Ocean_Freight,324776.46,37890.59,9.17,2024-04-01
SPC_MSR_04457,SPC_PRD_0762,FAC_SPC_010,6149,Ocean_Freight,4073097.6,10861.59,9.71,2023-03-23
SPC_MSR_04458,SPC_PRD_0682,FAC_SPC_008,11098,Ocean_Freight,246264.62,36939.69,12.18,2023-12-31
SPC_MSR_04459,SPC_PRD_0297,FAC_SPC_005,3120,Truck_Rail,69014.4,10352.16,12.22,2024-01-08
SPC_MSR_04460,SPC_PRD_0330,FAC_SPC_010,12984,Ocean_Freight,11288289.6,30102.11,3.75,2023-02-15
SPC_MSR_04461,SPC_PRD_0421,FAC_SPC_016,855,Ocean_Freight,1785240.0,4760.64,4.29,2024-11-13
SPC_MSR_04462,SPC_PRD_0419,FAC_SPC_016,3364,Ocean_Freight,280557.6,8182.93,6.27,2024-11-02
SPC_MSR_04463,SPC_PRD_0971,FAC_SPC_010,14856,Ocean_Freight,1832636.16,53451.89,8.75,2023-07-23
SPC_MSR_04464,SPC_PRD_0854,FAC_SPC_020,13537,Ocean_Freight,407463.7,61119.56,14.62,2023-04-19
SPC_MSR_04465,SPC_PRD_0067,FAC_SPC_012,23229,Ocean_Freight,9814252.5,24339.35,10.97,2023-09-18
SPC_MSR_04466,SPC_PRD_0972,FAC_SPC_014,1801,Truck_Rail,394689.15,10525.04,7.27,2023-06-30
SPC_MSR_04467,SPC_PRD_0888,FAC_SPC_010,12319,Air_Freight,6031382.4,16083.69,10.68,2024-12-01
SPC_MSR_04468,SPC_PRD_0486,FAC_SPC_009,8179,Ocean_Freight,16971425.0,42089.13,6.78,2024-04-06
SPC_MSR_04469,SPC_PRD_0656,FAC_SPC_019,11238,Ocean_Freight,18205560.0,45149.79,14.3,2023-07-15
SPC_MSR_04470,SPC_PRD_0265,FAC_SPC_003,14227,Truck_Rail,26035410.0,64567.82,13.31,2024-05-11
SPC_MSR_04471,SPC_PRD_0602,FAC_SPC_015,5127,Truck_Rail,5020358.4,13387.62,13.14,2024-07-22
SPC_MSR_04472,SPC_PRD_0812,FAC_SPC_013,1929,Ocean_Freight,491316.3,13101.77,9.44,2024-06-30
SPC_MSR_04473,SPC_PRD_0389,FAC_SPC_019,19567,Ocean_Freight,362967.85,54445.18,7.51,2024-10-02
SPC_MSR_04474,SPC_PRD_0639,FAC_SPC_005,6018,Truck_Rail,3631562.1,96841.66,3.59,2024-08-31
SPC_MSR_04475,SPC_PRD_0939,FAC_SPC_001,17683,Truck_Rail,224043.61,33606.54,5.51,2023-11-16
SPC_MSR_04476,SPC_PRD_0824,FAC_SPC_020,483,Ocean_Freight,595539.0,1588.1,11.56,2024-01-03
SPC_MSR_04477,SPC_PRD_0056,FAC_SPC_011,10592,Ocean_Freight,5640240.0,13987.8,6.2,2023-10-01
SPC_MSR_04478,SPC_PRD_0527,FAC_SPC_020,1196,Ocean_Freight,564033.6,15040.9,11.8,2023-06-11
SPC_MSR_04479,SPC_PRD_0340,FAC_SPC_005,8340,Truck_Rail,3903120.0,104083.2,14.02,2023-03-26
SPC_MSR_04480,SPC_PRD_0197,FAC_SPC_002,5171,Truck_Rail,136204.14,15890.48,9.05,2023-03-22
SPC_MSR_04481,SPC_PRD_0954,FAC_SPC_009,1718,Ocean_Freight,862006.5,22986.84,3.15,2024-10-06
SPC_MSR_04482,SPC_PRD_0332,FAC_SPC_018,12349,Truck_Rail,22907395.0,56810.34,9.78,2024-11-15
SPC_MSR_04483,SPC_PRD_0887,FAC_SPC_012,9212,Ocean_Freight,262449.88,39367.48,6.16,2024-08-15
SPC_MSR_04484,SPC_PRD_0840,FAC_SPC_012,413,Ocean_Freight,295129.8,787.01,12.37,2024-01-14
SPC_MSR_04485,SPC_PRD_0212,FAC_SPC_015,5975,Truck_Rail,1661647.5,44310.6,12.42,2024-05-14
SPC_MSR_04486,SPC_PRD_0624,FAC_SPC_012,8715,Ocean_Freight,220140.9,25683.1,4.98,2024-07-24
SPC_MSR_04487,SPC_PRD_0680,FAC_SPC_018,3977,Truck_Rail,359361.72,10481.38,5.22,2023-07-01
SPC_MSR_04488,SPC_PRD_0369,FAC_SPC_014,4244,Truck_Rail,1569855.6,41862.82,14.92,2023-08-03
SPC_MSR_04489,SPC_PRD_0670,FAC_SPC_001,14204,Truck_Rail,554808.24,64727.63,12.97,2024-04-24
SPC_MSR_04490,SPC_PRD_0634,FAC_SPC_004,10845,Truck_Rail,14613637.5,36241.82,8.45,2024-12-21
SPC_MSR_04491,SPC_PRD_0119,FAC_SPC_017,877,Ocean_Freight,865072.8,2306.86,7.42,2023-10-20
SPC_MSR_04492,SPC_PRD_0963,FAC_SPC_001,5570,Truck_Rail,187486.2,21873.39,7.4,2023-06-29
SPC_MSR_04493,SPC_PRD_0842,FAC_SPC_009,2247,Ocean_Freight,4522087.5,11214.78,13.07,2024-07-20
SPC_MSR_04494,SPC_PRD_0920,FAC_SPC_014,14523,Truck_Rail,4169553.3,111188.09,14.19,2023-10-17
SPC_MSR_04495,SPC_PRD_0147,FAC_SPC_006,14404,Truck_Rail,1534890.24,44767.63,10.9,2023-01-22
SPC_MSR_04496,SPC_PRD_0186,FAC_SPC_004,565,Truck_Rail,101191.5,2698.44,14.47,2023-10-19
SPC_MSR_04497,SPC_PRD_0835,FAC_SPC_019,11740,Ocean_Freight,202984.6,30447.69,6.27,2024-12-20
SPC_MSR_04498,SPC_PRD_0962,FAC_SPC_012,10467,Air_Freight,10908707.4,29089.89,4.7,2023-05-15
SPC_MSR_04499,SPC_PRD_0105,FAC_SPC_007,47874,Ocean_Freight,774122.58,116118.39,5.25,2024-06-19
SPC_MSR_04500,SPC_PRD_0371,FAC_SPC_004,5409,Truck_Rail,4254719.4,11345.92,8.12,2024-07-16
SPC_MSR_04501,SPC_PRD_0950,FAC_SPC_009,1160,Ocean_Freight,649368.0,1731.65,3.13,2024-06-12
SPC_MSR_04502,SPC_PRD_0148,FAC_SPC_020,10155,Ocean_Freight,268701.3,40305.2,3.84,2024-12-18
SPC_MSR_04503,SPC_PRD_0463,FAC_SPC_019,473,Ocean_Freight,70879.05,1890.11,6.75,2024-02-06
SPC_MSR_04504,SPC_PRD_0306,FAC_SPC_006,7233,Truck_Rail,95475.6,11138.82,14.63,2024-01-24
SPC_MSR_04505,SPC_PRD_0711,FAC_SPC_009,5860,Ocean_Freight,736250.4,21473.97,14.18,2024-08-02
SPC_MSR_04506,SPC_PRD_0177,FAC_SPC_005,3916,Truck_Rail,1208869.2,32236.51,11.79,2023-12-10
SPC_MSR_04507,SPC_PRD_0975,FAC_SPC_002,12349,Truck_Rail,9469213.2,25251.24,6.4,2024-06-03
SPC_MSR_04508,SPC_PRD_0452,FAC_SPC_014,3606,Truck_Rail,578113.92,16861.66,12.88,2023-05-31
SPC_MSR_04509,SPC_PRD_0158,FAC_SPC_007,2511,Ocean_Freight,3176415.0,7877.51,3.04,2024-01-22
SPC_MSR_04510,SPC_PRD_0420,FAC_SPC_017,2158,Ocean_Freight,21623.16,2522.7,11.21,2024-04-30
SPC_MSR_04511,SPC_PRD_0255,FAC_SPC_009,14952,Ocean_Freight,1812182.4,52855.32,3.11,2023-05-25
SPC_MSR_04512,SPC_PRD_0387,FAC_SPC_005,36299,Truck_Rail,391303.22,58695.48,7.89,2024-04-12
SPC_MSR_04513,SPC_PRD_0247,FAC_SPC_005,10049,Truck_Rail,789851.4,23037.33,11.75,2024-06-24
SPC_MSR_04514,SPC_PRD_0308,FAC_SPC_014,11713,Truck_Rail,280409.22,42061.38,5.24,2024-11-02
SPC_MSR_04515,SPC_PRD_0084,FAC_SPC_019,1297,Ocean_Freight,1125277.2,3000.74,7.0,2024-01-08
SPC_MSR_04516,SPC_PRD_0367,FAC_SPC_019,35834,Ocean_Freight,25442140.0,63096.51,7.01,2024-11-19
SPC_MSR_04517,SPC_PRD_0717,FAC_SPC_001,14139,Truck_Rail,354606.12,41370.71,7.29,2024-07-31
SPC_MSR_04518,SPC_PRD_0635,FAC_SPC_019,11400,Ocean_Freight,12312000.0,32832.0,9.86,2023-10-01
SPC_MSR_04519,SPC_PRD_0261,FAC_SPC_019,34373,Ocean_Freight,12718010.0,31540.66,5.16,2024-11-24
SPC_MSR_04520,SPC_PRD_0091,FAC_SPC_010,3150,Ocean_Freight,4213125.0,10448.55,6.49,2023-12-27
SPC_MSR_04521,SPC_PRD_0598,FAC_SPC_020,9358,Ocean_Freight,145984.8,17031.56,5.88,2023-08-07
SPC_MSR_04522,SPC_PRD_0935,FAC_SPC_011,8804,Ocean_Freight,197209.6,29581.44,11.09,2024-05-29
SPC_MSR_04523,SPC_PRD_0353,FAC_SPC_008,4139,Ocean_Freight,60843.3,7098.38,6.61,2024-11-15
SPC_MSR_04524,SPC_PRD_0359,FAC_SPC_007,12958,Ocean_Freight,1488096.72,43402.82,4.39,2023-11-25
SPC_MSR_04525,SPC_PRD_0508,FAC_SPC_013,10154,Ocean_Freight,13606360.0,33743.77,12.23,2024-08-06
SPC_MSR_04526,SPC_PRD_0571,FAC_SPC_014,6560,Truck_Rail,247508.8,37126.32,13.85,2023-04-01
SPC_MSR_04527,SPC_PRD_0331,FAC_SPC_007,4999,Ocean_Freight,2085332.85,55608.88,9.09,2023-08-18
SPC_MSR_04528,SPC_PRD_0756,FAC_SPC_017,4345,Air_Freight,70649.7,8242.46,3.85,2023-03-23
SPC_MSR_04529,SPC_PRD_0052,FAC_SPC_017,324,Ocean_Freight,686426.4,1830.47,6.84,2023-06-18
SPC_MSR_04530,SPC_PRD_0757,FAC_SPC_004,1261,Truck_Rail,1634256.0,4358.02,7.57,2024-10-19
SPC_MSR_04531,SPC_PRD_0030,FAC_SPC_009,1507,Ocean_Freight,481486.5,12839.64,7.74,2023-03-07
SPC_MSR_04532,SPC_PRD_0700,FAC_SPC_011,13694,Ocean_Freight,27764585.0,68856.17,6.73,2024-04-16
SPC_MSR_04533,SPC_PRD_0848,FAC_SPC_014,32808,Truck_Rail,14025420.0,34783.04,8.6,2023-04-30
SPC_MSR_04534,SPC_PRD_0172,FAC_SPC_001,20680,Truck_Rail,8478800.0,21027.42,5.54,2024-04-19
SPC_MSR_04535,SPC_PRD_0335,FAC_SPC_013,7324,Ocean_Freight,142818.0,16662.1,4.82,2023-06-30
SPC_MSR_04536,SPC_PRD_0882,FAC_SPC_013,48763,Ocean_Freight,907967.06,136195.06,4.52,2023-07-11
SPC_MSR_04537,SPC_PRD_0551,FAC_SPC_020,26387,Ocean_Freight,397124.35,59568.65,10.95,2024-08-23
SPC_MSR_04538,SPC_PRD_0725,FAC_SPC_014,26406,Truck_Rail,495376.56,74306.48,6.36,2024-07-25
SPC_MSR_04539,SPC_PRD_0001,FAC_SPC_009,9910,Ocean_Freight,819358.8,23897.96,4.71,2023-03-26
SPC_MSR_04540,SPC_PRD_0141,FAC_SPC_020,621,Ocean_Freight,98086.95,2615.65,13.31,2024-10-05
SPC_MSR_04541,SPC_PRD_0474,FAC_SPC_004,7276,Truck_Rail,13933540.0,34555.18,3.79,2023-04-11
SPC_MSR_04542,SPC_PRD_0167,FAC_SPC_002,11967,Truck_Rail,22527877.5,55869.14,5.49,2023-09-11
SPC_MSR_04543,SPC_PRD_0538,FAC_SPC_018,4234,Truck_Rail,152678.04,17812.44,7.22,2024-03-04
SPC_MSR_04544,SPC_PRD_0104,FAC_SPC_007,7481,Ocean_Freight,7944822.0,21186.19,6.81,2023-04-10
SPC_MSR_04545,SPC_PRD_0925,FAC_SPC_007,7693,Ocean_Freight,17001530.0,42163.79,10.63,2024-09-10
SPC_MSR_04546,SPC_PRD_0287,FAC_SPC_004,10452,Truck_Rail,155525.76,18144.67,10.04,2024-09-05
SPC_MSR_04547,SPC_PRD_0009,FAC_SPC_012,12329,Ocean_Freight,145728.78,17001.69,3.02,2024-12-10
SPC_MSR_04548,SPC_PRD_0270,FAC_SPC_015,9025,Truck_Rail,3752595.0,10006.92,6.26,2023-09-17
SPC_MSR_04549,SPC_PRD_0574,FAC_SPC_003,47631,Truck_Rail,516796.35,77519.45,7.86,2023-09-23
SPC_MSR_04550,SPC_PRD_0408,FAC_SPC_020,2055,Ocean_Freight,96297.3,11234.69,5.83,2023-04-05
SPC_MSR_04551,SPC_PRD_0232,FAC_SPC_013,416,Ocean_Freight,142646.4,3803.9,13.39,2024-11-04
SPC_MSR_04552,SPC_PRD_0183,FAC_SPC_004,10234,Truck_Rail,437810.52,51077.89,8.44,2024-05-18
SPC_MSR_04553,SPC_PRD_0004,FAC_SPC_017,5679,Ocean_Freight,4027546.8,10740.12,14.1,2023-04-17
SPC_MSR_04554,SPC_PRD_0557,FAC_SPC_016,1586,Ocean_Freight,2463692.4,6569.85,12.94,2024-03-12
SPC_MSR_04555,SPC_PRD_0020,FAC_SPC_010,1001,Ocean_Freight,186936.75,4984.98,5.51,2024-09-20
SPC_MSR_04556,SPC_PRD_0565,FAC_SPC_015,1575,Truck_Rail,668351.25,17822.7,10.93,2023-04-19
SPC_MSR_04557,SPC_PRD_0675,FAC_SPC_007,1368,Ocean_Freight,1861574.4,4964.2,3.95,2024-01-04
SPC_MSR_04558,SPC_PRD_0939,FAC_SPC_009,12009,Air_Freight,152154.03,22823.1,14.94,2023-06-05
SPC_MSR_04559,SPC_PRD_0053,FAC_SPC_018,787,Truck_Rail,133160.4,3550.94,5.79,2024-10-15
SPC_MSR_04560,SPC_PRD_0599,FAC_SPC_014,14954,Truck_Rail,1152056.16,33601.64,13.37,2024-02-02
SPC_MSR_04561,SPC_PRD_0425,FAC_SPC_008,9386,Air_Freight,6162378.3,164330.09,7.4,2024-10-18
SPC_MSR_04562,SPC_PRD_0473,FAC_SPC_016,4014,Ocean_Freight,465784.56,13585.38,13.21,2024-07-15
SPC_MSR_04563,SPC_PRD_0655,FAC_SPC_007,4809,Ocean_Freight,121186.8,14138.46,14.03,2024-06-23
SPC_MSR_04564,SPC_PRD_0720,FAC_SPC_013,44128,Ocean_Freight,24491040.0,60737.78,9.44,2024-05-22
SPC_MSR_04565,SPC_PRD_0508,FAC_SPC_010,5674,Ocean_Freight,7603160.0,18855.84,3.87,2023-04-09
SPC_MSR_04566,SPC_PRD_0230,FAC_SPC_001,1385,Truck_Rail,743537.25,19827.66,10.85,2024-09-13
SPC_MSR_04567,SPC_PRD_0138,FAC_SPC_007,8778,Ocean_Freight,7299784.8,19466.09,4.23,2023-05-30
SPC_MSR_04568,SPC_PRD_0078,FAC_SPC_003,1896,Truck_Rail,2457216.0,6552.58,6.83,2024-11-02
SPC_MSR_04569,SPC_PRD_0159,FAC_SPC_004,10022,Truck_Rail,13680030.0,33926.47,7.43,2023-02-02
SPC_MSR_04570,SPC_PRD_0952,FAC_SPC_005,11003,Truck_Rail,1575189.48,45943.03,14.69,2024-04-08
SPC_MSR_04571,SPC_PRD_0824,FAC_SPC_002,429,Truck_Rail,528957.0,1410.55,13.44,2024-12-14
SPC_MSR_04572,SPC_PRD_0467,FAC_SPC_010,15221,Ocean_Freight,5327350.0,13211.83,5.14,2023-11-09
SPC_MSR_04573,SPC_PRD_0928,FAC_SPC_010,3350,Ocean_Freight,486018.0,14175.52,5.36,2024-06-30
SPC_MSR_04574,SPC_PRD_0291,FAC_SPC_010,4643,Ocean_Freight,8461867.5,20985.43,5.03,2024-10-01
SPC_MSR_04575,SPC_PRD_0452,FAC_SPC_006,12075,Truck_Rail,1935864.0,56462.7,10.78,2024-11-18
SPC_MSR_04576,SPC_PRD_0355,FAC_SPC_011,14239,Ocean_Freight,371780.29,55767.04,5.54,2024-09-17
SPC_MSR_04577,SPC_PRD_0448,FAC_SPC_005,43088,Truck_Rail,28653520.0,71060.73,5.95,2023-09-25
SPC_MSR_04578,SPC_PRD_0589,FAC_SPC_010,11381,Ocean_Freight,164114.02,24617.1,6.07,2023-08-07
SPC_MSR_04579,SPC_PRD_0617,FAC_SPC_015,22251,Truck_Rail,14741287.5,36558.39,3.82,2024-03-22
SPC_MSR_04580,SPC_PRD_0906,FAC_SPC_017,5085,Ocean_Freight,85072.05,12760.81,14.36,2023-02-06
SPC_MSR_04581,SPC_PRD_0983,FAC_SPC_002,1209,Truck_Rail,390083.85,10402.24,10.0,2023-02-28
SPC_MSR_04582,SPC_PRD_0732,FAC_SPC_009,4669,Ocean_Freight,1712355.75,45662.82,6.86,2024-10-16
SPC_MSR_04583,SPC_PRD_0162,FAC_SPC_014,42851,Truck_Rail,557920.02,83688.0,10.35,2024-04-28
SPC_MSR_04584,SPC_PRD_0714,FAC_SPC_018,12321,Truck_Rail,5189605.2,13838.95,10.87,2023-05-16
SPC_MSR_04585,SPC_PRD_0007,FAC_SPC_008,14143,Air_Freight,7242630.3,193136.81,5.79,2024-10-11
SPC_MSR_04586,SPC_PRD_0999,FAC_SPC_005,11365,Truck_Rail,176612.1,26491.82,9.68,2024-10-04
SPC_MSR_04587,SPC_PRD_0921,FAC_SPC_018,1478,Truck_Rail,694364.4,18516.38,10.45,2024-04-30
SPC_MSR_04588,SPC_PRD_0981,FAC_SPC_005,7505,Truck_Rail,77451.6,9036.02,6.13,2023-07-24
