measurement_id,product_id,factory_id,production_volume_packs,total_individual_items,ecommerce_sales_pct,total_water_footprint,total_carbon_footprint,waste_percentage,timestamp
PRM_MSR_004035,PRM_PRD_0559,FAC_PRM_003,21888,21888,0.0,6325632.0,44279.42,3.52,2024-06-15
PRM_MSR_004036,PRM_PRD_0652,FAC_PRM_013,56786,56786,0.0,123225620.0,285883.44,3.46,2024-08-14
PRM_MSR_004037,PRM_PRD_0208,FAC_PRM_019,93141,279423,0.0,1429248.65,220883.88,10.12,2024-10-13
PRM_MSR_004038,PRM_PRD_0802,FAC_PRM_011,66000,66000,0.0,689700.0,106590.0,3.97,2024-09-06
PRM_MSR_004039,PRM_PRD_0228,FAC_PRM_001,80816,80816,0.0,38549232.0,79668.41,9.79,2023-06-22
PRM_MSR_004040,PRM_PRD_0099,FAC_PRM_019,39890,39890,0.0,6581850.0,46072.95,9.13,2023-02-07
PRM_MSR_004041,PRM_PRD_0915,FAC_PRM_016,28717,28717,0.0,693515.55,92468.74,11.04,2023-12-14
PRM_MSR_004042,PRM_PRD_0012,FAC_PRM_014,57127,57127,0.0,15881306.0,111169.14,8.57,2023-10-09
PRM_MSR_004043,PRM_PRD_0687,FAC_PRM_009,18165,18165,0.0,660388.58,102060.05,4.11,2024-08-15
PRM_MSR_004044,PRM_PRD_0147,FAC_PRM_011,51164,51164,0.0,106549030.0,247193.75,3.7,2023-08-10
PRM_MSR_004045,PRM_PRD_0057,FAC_PRM_002,77413,232239,0.0,945212.73,146078.33,6.77,2024-06-14
PRM_MSR_004046,PRM_PRD_0294,FAC_PRM_018,61794,185382,0.0,42267096.0,87352.0,9.22,2023-03-24
PRM_MSR_004047,PRM_PRD_0269,FAC_PRM_012,96342,96342,0.0,8911635.0,62381.44,11.63,2023-10-13
PRM_MSR_004048,PRM_PRD_0775,FAC_PRM_009,147362,736810,0.0,145519975.0,337606.34,2.7,2023-08-15
PRM_MSR_004049,PRM_PRD_0796,FAC_PRM_001,84318,84318,0.0,60708960.0,125465.18,4.32,2023-05-05
PRM_MSR_004050,PRM_PRD_0719,FAC_PRM_006,32636,32636,0.0,3557324.0,24901.27,10.05,2024-12-14
PRM_MSR_004051,PRM_PRD_0515,FAC_PRM_009,46538,46538,0.0,58358652.0,120607.88,9.08,2024-07-12
PRM_MSR_004052,PRM_PRD_0566,FAC_PRM_004,38225,38225,0.0,59822125.0,138787.33,4.31,2024-04-12
PRM_MSR_004053,PRM_PRD_0553,FAC_PRM_019,80657,80657,0.0,9719168.5,68034.18,9.66,2023-06-04
PRM_MSR_004054,PRM_PRD_0884,FAC_PRM_008,34222,34222,0.0,351973.27,54395.87,7.86,2024-07-18
PRM_MSR_004055,PRM_PRD_0269,FAC_PRM_001,83981,83981,0.0,7768242.5,54377.7,5.76,2023-04-13
PRM_MSR_004056,PRM_PRD_0322,FAC_PRM_001,232632,697896,0.0,2034366.84,314402.15,2.81,2024-04-28
PRM_MSR_004057,PRM_PRD_0474,FAC_PRM_006,94228,94228,0.0,963952.44,148974.47,11.35,2024-05-08
PRM_MSR_004058,PRM_PRD_0826,FAC_PRM_012,46398,46398,0.0,640292.4,85372.32,10.41,2023-12-21
PRM_MSR_004059,PRM_PRD_0684,FAC_PRM_017,84496,84496,0.0,1533602.4,204480.32,6.72,2023-04-09
PRM_MSR_004060,PRM_PRD_0937,FAC_PRM_017,46132,46132,0.0,82899204.0,171325.02,8.75,2024-05-22
PRM_MSR_004061,PRM_PRD_0867,FAC_PRM_012,29178,29178,0.0,9730863.0,68116.04,2.09,2023-09-25
PRM_MSR_004062,PRM_PRD_0435,FAC_PRM_008,60255,60255,0.0,967092.75,128945.7,8.83,2023-05-01
PRM_MSR_004063,PRM_PRD_0445,FAC_PRM_011,72347,72347,0.0,851524.19,131599.19,4.5,2024-10-30
PRM_MSR_004064,PRM_PRD_0832,FAC_PRM_013,30110,30110,0.0,51337550.0,119103.12,10.03,2023-03-16
PRM_MSR_004065,PRM_PRD_0559,FAC_PRM_010,27901,27901,0.0,8063389.0,56443.72,11.58,2024-03-19
PRM_MSR_004066,PRM_PRD_0109,FAC_PRM_002,16340,16340,0.0,1085793.0,144772.4,3.86,2024-03-21
PRM_MSR_004067,PRM_PRD_0872,FAC_PRM_008,38508,38508,0.0,2677268.7,356969.16,9.96,2024-12-13
PRM_MSR_004068,PRM_PRD_0306,FAC_PRM_019,38022,38022,0.0,25664850.0,53040.69,2.45,2023-07-11
PRM_MSR_004069,PRM_PRD_0928,FAC_PRM_017,52635,52635,0.0,121718437.5,282386.77,5.57,2024-10-30
PRM_MSR_004070,PRM_PRD_0735,FAC_PRM_010,31848,31848,0.0,1087768.44,168109.67,7.38,2024-11-07
PRM_MSR_004071,PRM_PRD_0850,FAC_PRM_010,27218,27218,0.0,1341303.04,207292.29,7.77,2023-04-15
PRM_MSR_004072,PRM_PRD_0239,FAC_PRM_008,21397,21397,0.0,58734765.0,121385.18,6.98,2023-11-08
PRM_MSR_004073,PRM_PRD_0814,FAC_PRM_008,18055,18055,0.0,6310222.5,44171.56,2.59,2023-08-27
PRM_MSR_004074,PRM_PRD_0102,FAC_PRM_005,244871,1714097,0.0,48851764.5,341962.35,5.64,2023-09-10
PRM_MSR_004075,PRM_PRD_0108,FAC_PRM_009,56969,56969,0.0,91862512.5,213121.03,9.34,2023-06-15
PRM_MSR_004076,PRM_PRD_0510,FAC_PRM_017,57140,57140,0.0,763676.1,118022.67,9.93,2024-09-28
PRM_MSR_004077,PRM_PRD_0176,FAC_PRM_020,38528,38528,0.0,1358304.64,209919.81,2.99,2023-06-02
PRM_MSR_004078,PRM_PRD_0862,FAC_PRM_007,20063,20063,0.0,23373395.0,54226.28,10.34,2023-01-08
PRM_MSR_004079,PRM_PRD_0474,FAC_PRM_018,97884,97884,0.0,1001353.32,154754.6,4.91,2023-06-28
PRM_MSR_004080,PRM_PRD_0196,FAC_PRM_019,23761,23761,0.0,689663.02,91955.07,4.27,2023-05-12
PRM_MSR_004081,PRM_PRD_0275,FAC_PRM_018,33761,33761,0.0,93180360.0,192572.74,5.3,2023-01-17
PRM_MSR_004082,PRM_PRD_0714,FAC_PRM_007,46355,46355,0.0,8204835.0,57433.84,6.56,2024-03-25
PRM_MSR_004083,PRM_PRD_0374,FAC_PRM_019,88990,88990,0.0,9610920.0,67276.44,4.99,2023-06-10
PRM_MSR_004084,PRM_PRD_0512,FAC_PRM_004,52107,52107,0.0,1816971.09,280804.62,9.56,2023-05-30
PRM_MSR_004085,PRM_PRD_0402,FAC_PRM_011,53921,53921,0.0,2972395.12,396319.35,4.54,2023-07-10
PRM_MSR_004086,PRM_PRD_0488,FAC_PRM_005,116102,812714,0.0,236499774.0,488766.2,6.42,2023-02-03
PRM_MSR_004087,PRM_PRD_0809,FAC_PRM_007,47559,47559,0.0,20236354.5,141654.48,11.22,2023-03-17
PRM_MSR_004088,PRM_PRD_0970,FAC_PRM_001,25850,25850,0.0,750684.0,116014.8,5.14,2024-07-27
PRM_MSR_004089,PRM_PRD_0051,FAC_PRM_020,24282,24282,0.0,38304855.0,88867.26,8.11,2023-06-06
PRM_MSR_004090,PRM_PRD_0248,FAC_PRM_002,20955,20955,0.0,6904672.5,48332.71,9.24,2023-02-02
PRM_MSR_004091,PRM_PRD_0625,FAC_PRM_010,49116,49116,0.0,74263392.0,153477.68,10.07,2024-11-16
PRM_MSR_004092,PRM_PRD_0714,FAC_PRM_012,42424,42424,0.0,7509048.0,52563.34,2.7,2024-04-06
PRM_MSR_004093,PRM_PRD_0714,FAC_PRM_019,15956,15956,0.0,2824212.0,19769.48,7.54,2023-06-09
PRM_MSR_004094,PRM_PRD_0215,FAC_PRM_015,73667,73667,0.0,8655872.5,60591.11,3.6,2024-09-16
PRM_MSR_004095,PRM_PRD_0455,FAC_PRM_001,26454,26454,0.0,1432484.1,190997.88,5.29,2023-12-13
PRM_MSR_004096,PRM_PRD_0052,FAC_PRM_011,15538,15538,0.0,738365.76,114111.07,7.9,2024-01-30
PRM_MSR_004097,PRM_PRD_0384,FAC_PRM_007,49512,49512,0.0,17106396.0,119744.77,11.6,2023-11-25
PRM_MSR_004098,PRM_PRD_0351,FAC_PRM_003,28929,28929,0.0,660304.43,102047.05,11.06,2024-10-02
PRM_MSR_004099,PRM_PRD_0637,FAC_PRM_014,48253,48253,0.0,106253106.0,219589.75,4.2,2024-01-01
PRM_MSR_004100,PRM_PRD_0651,FAC_PRM_010,38890,38890,0.0,19017210.0,39302.23,8.9,2023-01-31
PRM_MSR_004101,PRM_PRD_0963,FAC_PRM_005,69587,69587,0.0,5706134.0,39942.94,7.35,2023-07-25
PRM_MSR_004102,PRM_PRD_0630,FAC_PRM_005,42987,42987,0.0,88338285.0,204944.82,3.49,2023-05-07
PRM_MSR_004103,PRM_PRD_0418,FAC_PRM_011,51495,51495,0.0,112130362.5,260142.44,9.35,2024-06-06
PRM_MSR_004104,PRM_PRD_0689,FAC_PRM_001,18955,18955,0.0,1026413.25,136855.1,3.84,2023-07-07
PRM_MSR_004105,PRM_PRD_0260,FAC_PRM_011,200196,600588,0.0,2246199.12,347139.86,9.42,2023-05-07
PRM_MSR_004106,PRM_PRD_0693,FAC_PRM_018,59990,59990,0.0,112481250.0,232461.25,6.21,2023-09-02
PRM_MSR_004107,PRM_PRD_0464,FAC_PRM_001,50070,50070,0.0,20178210.0,141247.47,10.62,2023-03-22
PRM_MSR_004108,PRM_PRD_0128,FAC_PRM_006,53884,53884,0.0,16380736.0,114665.15,7.06,2023-05-28
PRM_MSR_004109,PRM_PRD_0176,FAC_PRM_005,58951,58951,0.0,2078317.5,321194.52,7.42,2024-01-13
PRM_MSR_004110,PRM_PRD_0561,FAC_PRM_017,34043,34043,0.0,10672480.5,74707.36,5.49,2024-06-15
PRM_MSR_004111,PRM_PRD_0170,FAC_PRM_014,29387,29387,0.0,1727955.6,230394.08,6.14,2024-05-15
PRM_MSR_004112,PRM_PRD_0298,FAC_PRM_011,71899,215697,0.0,652483.43,100838.35,11.8,2023-07-05
PRM_MSR_004113,PRM_PRD_0997,FAC_PRM_019,52624,52624,0.0,12471888.0,87303.22,5.74,2024-05-04
PRM_MSR_004114,PRM_PRD_0562,FAC_PRM_007,38922,38922,0.0,19947525.0,46278.26,8.19,2024-03-26
PRM_MSR_004115,PRM_PRD_0244,FAC_PRM_019,73268,512876,0.0,23335858.0,163351.01,7.71,2023-05-20
PRM_MSR_004116,PRM_PRD_0513,FAC_PRM_002,59118,59118,0.0,2045187.21,316074.39,2.81,2023-11-01
PRM_MSR_004117,PRM_PRD_0845,FAC_PRM_014,37372,37372,0.0,78854920.0,182943.41,3.39,2023-01-11
PRM_MSR_004118,PRM_PRD_0057,FAC_PRM_017,56143,168429,0.0,685506.03,105941.84,5.17,2024-07-08
PRM_MSR_004119,PRM_PRD_0937,FAC_PRM_008,15226,15226,0.0,27361122.0,56546.32,11.46,2023-05-30
PRM_MSR_004120,PRM_PRD_0072,FAC_PRM_001,64095,64095,0.0,796700.85,123126.5,3.23,2023-09-05
PRM_MSR_004121,PRM_PRD_0515,FAC_PRM_018,22209,22209,0.0,27850086.0,57556.84,8.63,2023-08-23
PRM_MSR_004122,PRM_PRD_0139,FAC_PRM_019,23468,23468,0.0,9199456.0,64396.19,10.73,2024-07-02
PRM_MSR_004123,PRM_PRD_0230,FAC_PRM_002,65135,195405,0.0,838287.45,129553.52,8.01,2023-05-05
PRM_MSR_004124,PRM_PRD_0858,FAC_PRM_020,135550,677750,0.0,4066500.0,542200.0,5.24,2024-06-17
PRM_MSR_004125,PRM_PRD_0441,FAC_PRM_019,28713,28713,0.0,9417864.0,65925.05,8.38,2024-02-21
PRM_MSR_004126,PRM_PRD_0782,FAC_PRM_009,42158,42158,0.0,5164355.0,36150.48,11.18,2023-04-21
PRM_MSR_004127,PRM_PRD_0111,FAC_PRM_009,247780,1238900,0.0,173446000.0,402394.72,10.22,2023-01-02
PRM_MSR_004128,PRM_PRD_0003,FAC_PRM_017,37076,37076,0.0,1746279.6,232837.28,8.27,2024-11-08
PRM_MSR_004129,PRM_PRD_0614,FAC_PRM_011,26727,26727,0.0,981949.98,151755.91,7.77,2023-03-08
PRM_MSR_004130,PRM_PRD_0901,FAC_PRM_008,38446,38446,0.0,50402706.0,104165.59,3.26,2023-04-26
PRM_MSR_004131,PRM_PRD_0140,FAC_PRM_017,32319,32319,0.0,13864851.0,97053.96,8.38,2023-12-07
PRM_MSR_004132,PRM_PRD_0544,FAC_PRM_015,173826,521478,0.0,14601384.0,102209.69,10.6,2023-03-06
PRM_MSR_004133,PRM_PRD_0631,FAC_PRM_011,29396,29396,0.0,83778600.0,173142.44,4.93,2024-02-18
PRM_MSR_004134,PRM_PRD_0756,FAC_PRM_019,50395,50395,0.0,66899362.5,155206.52,2.27,2024-10-01
PRM_MSR_004135,PRM_PRD_0474,FAC_PRM_001,38970,38970,0.0,398663.1,61611.57,3.37,2023-03-04
PRM_MSR_004136,PRM_PRD_0046,FAC_PRM_001,51838,51838,0.0,1665036.56,257323.83,5.05,2024-05-25
PRM_MSR_004137,PRM_PRD_0035,FAC_PRM_017,163881,491643,0.0,22123935.0,154867.55,10.38,2023-04-17
PRM_MSR_004138,PRM_PRD_0014,FAC_PRM_020,92004,276012,0.0,7452324.0,52166.27,9.58,2023-11-25
PRM_MSR_004139,PRM_PRD_0169,FAC_PRM_012,27482,27482,0.0,45482710.0,105519.89,6.53,2023-02-22
PRM_MSR_004140,PRM_PRD_0078,FAC_PRM_013,56539,56539,0.0,1662246.6,221632.88,2.07,2023-04-06
PRM_MSR_004141,PRM_PRD_0021,FAC_PRM_019,19632,19632,0.0,30478680.0,70710.54,11.83,2023-04-25
PRM_MSR_004142,PRM_PRD_0450,FAC_PRM_017,36570,36570,0.0,11446410.0,80124.87,8.76,2023-11-20
PRM_MSR_004143,PRM_PRD_0009,FAC_PRM_020,49338,49338,0.0,134396712.0,277753.2,8.03,2024-01-15
PRM_MSR_004144,PRM_PRD_0574,FAC_PRM_011,109737,768159,0.0,2450427.21,378702.39,8.74,2023-04-17
PRM_MSR_004145,PRM_PRD_0785,FAC_PRM_014,38565,38565,0.0,3605827.5,25240.79,6.52,2023-03-23
PRM_MSR_004146,PRM_PRD_0189,FAC_PRM_012,18877,18877,0.0,805670.36,124512.69,4.71,2024-06-13
PRM_MSR_004147,PRM_PRD_0960,FAC_PRM_001,54069,54069,0.0,16653252.0,116572.76,5.2,2023-03-24
PRM_MSR_004148,PRM_PRD_0765,FAC_PRM_013,36452,36452,0.0,300729.0,46476.3,5.11,2023-12-03
PRM_MSR_004149,PRM_PRD_0394,FAC_PRM_003,58368,58368,0.0,4465152.0,31256.06,9.06,2024-06-04
PRM_MSR_004150,PRM_PRD_0387,FAC_PRM_008,50985,50985,0.0,1547904.6,239221.62,4.92,2024-01-05
PRM_MSR_004151,PRM_PRD_0864,FAC_PRM_011,21018,21018,0.0,1106597.7,147546.36,7.28,2024-11-28
PRM_MSR_004152,PRM_PRD_0435,FAC_PRM_020,44342,44342,0.0,711689.1,94891.88,10.52,2023-05-05
PRM_MSR_004153,PRM_PRD_0728,FAC_PRM_001,188040,564120,0.0,84618000.0,174877.2,9.08,2024-06-21
PRM_MSR_004154,PRM_PRD_0309,FAC_PRM_005,44603,44603,0.0,115209549.0,238099.73,5.28,2023-12-30
PRM_MSR_004155,PRM_PRD_0996,FAC_PRM_015,25061,25061,0.0,753960.18,116521.12,11.99,2023-09-09
PRM_MSR_004156,PRM_PRD_0080,FAC_PRM_007,89280,89280,0.0,1124928.0,149990.4,9.59,2024-03-04
PRM_MSR_004157,PRM_PRD_0246,FAC_PRM_010,28929,28929,0.0,72467145.0,149765.43,2.16,2023-09-29
PRM_MSR_004158,PRM_PRD_0039,FAC_PRM_008,17490,17490,0.0,24923250.0,51508.05,2.12,2023-07-10
PRM_MSR_004159,PRM_PRD_0769,FAC_PRM_013,70599,70599,0.0,1053690.08,140492.01,7.92,2023-04-10
PRM_MSR_004160,PRM_PRD_0028,FAC_PRM_004,222179,666537,0.0,1979614.89,305940.48,5.23,2024-03-18
PRM_MSR_004161,PRM_PRD_0978,FAC_PRM_003,15111,15111,0.0,28378458.0,58648.81,8.43,2024-03-21
PRM_MSR_004162,PRM_PRD_0822,FAC_PRM_017,49793,49793,0.0,2117447.32,282326.31,11.55,2023-12-17
PRM_MSR_004163,PRM_PRD_0607,FAC_PRM_006,107934,323802,0.0,72855450.0,150567.93,8.74,2024-06-27
PRM_MSR_004164,PRM_PRD_0741,FAC_PRM_016,18623,18623,0.0,8827302.0,61791.11,4.22,2023-04-02
PRM_MSR_004165,PRM_PRD_0589,FAC_PRM_009,113085,339255,0.0,62762175.0,145608.25,10.1,2024-10-13
PRM_MSR_004166,PRM_PRD_0248,FAC_PRM_006,40940,40940,0.0,13489730.0,94428.11,10.38,2024-11-09
PRM_MSR_004167,PRM_PRD_0030,FAC_PRM_003,40793,40793,0.0,8607323.0,60251.26,10.03,2024-03-06
PRM_MSR_004168,PRM_PRD_0025,FAC_PRM_015,93797,93797,0.0,1016290.5,157063.08,11.77,2024-05-04
PRM_MSR_004169,PRM_PRD_0173,FAC_PRM_004,26760,26760,0.0,1192158.0,158954.4,9.83,2024-02-18
PRM_MSR_004170,PRM_PRD_0486,FAC_PRM_014,38318,38318,0.0,71616342.0,148007.11,3.84,2023-06-01
PRM_MSR_004171,PRM_PRD_0930,FAC_PRM_004,43243,43243,0.0,2510256.15,334700.82,10.27,2023-11-01
PRM_MSR_004172,PRM_PRD_0903,FAC_PRM_006,56619,56619,0.0,18514413.0,129600.89,9.77,2024-01-05
PRM_MSR_004173,PRM_PRD_0994,FAC_PRM_004,39240,39240,0.0,1653181.2,255491.64,4.01,2023-05-17
PRM_MSR_004174,PRM_PRD_0639,FAC_PRM_007,56547,56547,0.0,2018445.17,311941.53,3.77,2023-09-30
PRM_MSR_004175,PRM_PRD_0107,FAC_PRM_013,187716,563148,0.0,1548657.0,239337.9,5.4,2024-08-23
PRM_MSR_004176,PRM_PRD_0393,FAC_PRM_019,24407,24407,0.0,1129433.92,150591.19,9.01,2024-10-15
PRM_MSR_004177,PRM_PRD_0577,FAC_PRM_020,58138,58138,0.0,2881028.59,445249.87,10.37,2023-03-02
PRM_MSR_004178,PRM_PRD_0488,FAC_PRM_007,248287,1738009,0.0,505760619.0,1045238.61,5.77,2023-03-06
PRM_MSR_004179,PRM_PRD_0986,FAC_PRM_016,48474,48474,0.0,1852918.65,286360.16,3.25,2024-06-06
PRM_MSR_004180,PRM_PRD_0267,FAC_PRM_004,31803,31803,0.0,60203079.0,124419.7,5.18,2023-10-15
PRM_MSR_004181,PRM_PRD_0196,FAC_PRM_005,35090,35090,0.0,1018487.25,135798.3,9.31,2024-06-10
PRM_MSR_004182,PRM_PRD_0618,FAC_PRM_001,47914,47914,0.0,92234450.0,213983.92,10.61,2023-08-19
PRM_MSR_004183,PRM_PRD_0342,FAC_PRM_017,132541,397623,0.0,1520907.98,202787.73,7.81,2024-11-08
PRM_MSR_004184,PRM_PRD_0365,FAC_PRM_012,35277,35277,0.0,463010.62,61734.75,7.68,2024-08-12
PRM_MSR_004185,PRM_PRD_0069,FAC_PRM_018,44674,44674,0.0,1282590.54,198218.54,9.84,2023-06-20
PRM_MSR_004186,PRM_PRD_0813,FAC_PRM_002,54334,54334,0.0,61261585.0,142126.88,5.7,2023-08-04
PRM_MSR_004187,PRM_PRD_0993,FAC_PRM_009,25252,25252,0.0,8131144.0,56918.01,2.96,2024-09-17
PRM_MSR_004188,PRM_PRD_0911,FAC_PRM_001,218885,656655,0.0,20356305.0,142494.14,6.61,2024-12-08
PRM_MSR_004189,PRM_PRD_0740,FAC_PRM_012,59693,59693,0.0,33428080.0,77553.15,5.87,2023-10-15
PRM_MSR_004190,PRM_PRD_0049,FAC_PRM_009,30889,30889,0.0,8185585.0,57299.1,6.05,2024-09-17
PRM_MSR_004191,PRM_PRD_0256,FAC_PRM_012,52386,52386,0.0,33788970.0,69830.54,6.23,2024-11-23
PRM_MSR_004192,PRM_PRD_0327,FAC_PRM_012,50420,50420,0.0,4210070.0,29470.49,3.46,2023-05-26
PRM_MSR_004193,PRM_PRD_0989,FAC_PRM_001,58198,58198,0.0,108248280.0,223713.11,2.62,2023-04-09
PRM_MSR_004194,PRM_PRD_0500,FAC_PRM_003,47919,47919,0.0,1436372.02,221984.77,8.36,2023-08-22
PRM_MSR_004195,PRM_PRD_0378,FAC_PRM_014,99448,99448,0.0,46243320.0,107284.5,8.29,2023-06-26
PRM_MSR_004196,PRM_PRD_0367,FAC_PRM_016,51682,51682,0.0,36590856.0,75621.1,7.63,2023-05-08
PRM_MSR_004197,PRM_PRD_0745,FAC_PRM_003,83785,83785,0.0,884769.6,136737.12,3.09,2023-03-11
PRM_MSR_004198,PRM_PRD_0628,FAC_PRM_005,22874,22874,0.0,27906280.0,64742.57,4.64,2023-02-05
PRM_MSR_004199,PRM_PRD_0247,FAC_PRM_019,135443,948101,0.0,144585402.5,335438.13,8.75,2023-03-02
PRM_MSR_004200,PRM_PRD_0751,FAC_PRM_018,27326,27326,0.0,27462630.0,63713.3,7.95,2024-09-16
PRM_MSR_004201,PRM_PRD_0945,FAC_PRM_016,21083,21083,0.0,37633155.0,77775.19,7.15,2024-06-19
PRM_MSR_004202,PRM_PRD_0945,FAC_PRM_001,40214,40214,0.0,71781990.0,148349.45,9.91,2023-05-15
PRM_MSR_004203,PRM_PRD_0655,FAC_PRM_014,91289,91289,0.0,52491175.0,121779.53,7.97,2023-01-27
PRM_MSR_004204,PRM_PRD_0362,FAC_PRM_004,18012,18012,0.0,684546.06,105793.48,8.94,2023-08-20
PRM_MSR_004205,PRM_PRD_0494,FAC_PRM_020,21723,21723,0.0,47736292.5,110748.2,8.64,2024-01-20
PRM_MSR_004206,PRM_PRD_0920,FAC_PRM_006,27316,27316,0.0,73179564.0,151237.77,8.96,2024-04-17
PRM_MSR_004207,PRM_PRD_0495,FAC_PRM_019,43153,43153,0.0,24597210.0,50834.23,11.75,2023-11-06
PRM_MSR_004208,PRM_PRD_0997,FAC_PRM_018,32859,32859,0.0,7787583.0,54513.08,4.36,2023-02-21
PRM_MSR_004209,PRM_PRD_0464,FAC_PRM_004,34047,34047,0.0,13720941.0,96046.59,5.14,2023-01-26
PRM_MSR_004210,PRM_PRD_0734,FAC_PRM_002,37971,37971,0.0,46932156.0,96993.12,7.69,2024-03-27
PRM_MSR_004211,PRM_PRD_0860,FAC_PRM_014,68076,68076,0.0,35535672.0,73440.39,4.81,2024-10-15
PRM_MSR_004212,PRM_PRD_0782,FAC_PRM_017,50624,50624,0.0,6201440.0,43410.08,6.01,2023-02-22
PRM_MSR_004213,PRM_PRD_0933,FAC_PRM_017,46322,46322,0.0,2147719.53,331920.29,7.51,2023-05-27
PRM_MSR_004214,PRM_PRD_0949,FAC_PRM_017,46828,46828,0.0,111263328.0,229944.21,5.57,2023-11-25
PRM_MSR_004215,PRM_PRD_0791,FAC_PRM_017,82655,82655,0.0,948466.12,126462.15,3.94,2023-10-08
PRM_MSR_004216,PRM_PRD_0378,FAC_PRM_010,90283,90283,0.0,41981595.0,97397.3,2.51,2024-12-09
PRM_MSR_004217,PRM_PRD_0115,FAC_PRM_001,51519,51519,0.0,139564971.0,288434.27,10.61,2023-02-20
PRM_MSR_004218,PRM_PRD_0918,FAC_PRM_019,42994,42994,0.0,712625.55,95016.74,11.53,2023-02-22
PRM_MSR_004219,PRM_PRD_0694,FAC_PRM_016,59465,59465,0.0,121605925.0,282125.75,4.07,2023-02-10
PRM_MSR_004220,PRM_PRD_0132,FAC_PRM_008,32321,32321,0.0,56076935.0,130098.49,7.37,2023-01-24
PRM_MSR_004221,PRM_PRD_0309,FAC_PRM_010,56854,56854,0.0,146853882.0,303498.02,10.67,2024-05-22
PRM_MSR_004222,PRM_PRD_0363,FAC_PRM_006,16226,16226,0.0,581864.36,89924.49,9.84,2023-09-04
PRM_MSR_004223,PRM_PRD_0040,FAC_PRM_009,53477,53477,0.0,86311878.0,178377.88,11.25,2023-07-04
PRM_MSR_004224,PRM_PRD_0905,FAC_PRM_014,184196,920980,0.0,190642860.0,393995.24,2.97,2024-01-04
PRM_MSR_004225,PRM_PRD_0914,FAC_PRM_003,48361,48361,0.0,2850880.95,380117.46,2.15,2023-06-21
PRM_MSR_004226,PRM_PRD_0533,FAC_PRM_018,29661,29661,0.0,61472422.5,142616.02,8.83,2024-08-28
PRM_MSR_004227,PRM_PRD_0574,FAC_PRM_001,79599,557193,0.0,1777445.67,274696.15,8.33,2024-11-11
PRM_MSR_004228,PRM_PRD_0538,FAC_PRM_013,239150,1195750,0.0,54406625.0,380846.38,8.0,2023-10-10
PRM_MSR_004229,PRM_PRD_0807,FAC_PRM_018,54806,54806,0.0,4603704.0,32225.93,2.43,2023-07-22
PRM_MSR_004230,PRM_PRD_0777,FAC_PRM_020,34834,34834,0.0,12836329.0,89854.3,3.32,2023-08-22
PRM_MSR_004231,PRM_PRD_0172,FAC_PRM_017,238750,1193750,0.0,5909062.5,787875.0,8.67,2023-02-28
PRM_MSR_004232,PRM_PRD_0904,FAC_PRM_011,25260,25260,0.0,44482860.0,91931.24,7.4,2023-03-23
PRM_MSR_004233,PRM_PRD_0538,FAC_PRM_019,53078,265390,0.0,12075245.0,84526.72,7.25,2023-09-07
PRM_MSR_004234,PRM_PRD_0367,FAC_PRM_002,51911,51911,0.0,36752988.0,75956.18,11.43,2024-06-25
PRM_MSR_004235,PRM_PRD_0738,FAC_PRM_015,22033,22033,0.0,717174.15,95623.22,4.9,2023-02-27
PRM_MSR_004236,PRM_PRD_0236,FAC_PRM_006,35703,35703,0.0,8515165.5,59606.16,5.71,2023-03-08
PRM_MSR_004237,PRM_PRD_0270,FAC_PRM_017,211174,1478218,0.0,10088837.85,1345178.38,7.3,2023-08-23
PRM_MSR_004238,PRM_PRD_0291,FAC_PRM_020,16521,16521,0.0,33058521.0,68320.94,6.86,2024-02-12
PRM_MSR_004239,PRM_PRD_0330,FAC_PRM_014,50930,50930,0.0,652667.95,100866.86,2.07,2023-07-11
PRM_MSR_004240,PRM_PRD_0617,FAC_PRM_011,48823,48823,0.0,125670402.0,259718.83,4.66,2023-09-30
PRM_MSR_004241,PRM_PRD_0380,FAC_PRM_012,32004,32004,0.0,1073734.2,165940.74,11.32,2023-08-16
PRM_MSR_004242,PRM_PRD_0434,FAC_PRM_020,58683,58683,0.0,2790376.65,372050.22,3.31,2023-03-11
PRM_MSR_004243,PRM_PRD_0158,FAC_PRM_010,57509,57509,0.0,62828582.5,145762.31,3.05,2023-01-20
PRM_MSR_004244,PRM_PRD_0621,FAC_PRM_014,19540,19540,0.0,413759.5,63944.65,8.51,2024-09-30
PRM_MSR_004245,PRM_PRD_0829,FAC_PRM_004,17412,17412,0.0,23462670.0,54433.39,7.46,2024-11-02
PRM_MSR_004246,PRM_PRD_0048,FAC_PRM_015,34630,34630,0.0,56273750.0,130555.1,8.08,2024-12-07
PRM_MSR_004247,PRM_PRD_0258,FAC_PRM_013,38814,38814,0.0,6132612.0,42928.28,4.78,2023-11-26
PRM_MSR_004248,PRM_PRD_0203,FAC_PRM_017,95945,479725,0.0,75556687.5,175291.52,10.31,2024-03-17
PRM_MSR_004249,PRM_PRD_0376,FAC_PRM_014,40913,40913,0.0,4745908.0,33221.36,5.44,2024-11-29
PRM_MSR_004250,PRM_PRD_0142,FAC_PRM_003,35114,35114,0.0,1300973.7,173463.16,10.85,2023-08-18
PRM_MSR_004251,PRM_PRD_0140,FAC_PRM_006,34249,34249,0.0,14692821.0,102849.75,3.07,2023-12-01
PRM_MSR_004252,PRM_PRD_0583,FAC_PRM_013,98888,98888,0.0,1290488.4,172065.12,7.19,2024-09-13
